task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,ddb8c9ab-cc6e-4309-a027-0ced8e19b1ba,kaptain-worker3,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-001,pilot-burst0-001,a3cab477-eb86-40e0-85ab-11dad951ef34,kaptain-worker,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-002,pilot-burst0-002,2e4a6e1d-d55c-45e1-b477-e8375a139616,kaptain-worker,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-003,pilot-burst0-003,d99ec144-2978-4dec-b387-5cdd3b556291,kaptain-worker2,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-004,pilot-burst0-004,50fe53da-b2d7-4743-a052-757086a5deb5,kaptain-worker,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-005,pilot-burst0-005,2b8d64a5-de8d-4e72-8132-10217cb3e91e,kaptain-worker2,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-006,pilot-burst0-006,0011eb80-d1cf-4224-890c-d9578dd3259e,kaptain-worker2,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-007,pilot-burst0-007,bee5308a-ad1b-4c45-bba3-b0d1a6b84fbf,kaptain-worker3,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-008,pilot-burst0-008,9b3ccde4-73b5-4b37-aa06-84460fdb7286,kaptain-worker2,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst0-009,pilot-burst0-009,2a4cb4bf-66c9-48fb-98c9-1e812c31b28b,kaptain-worker3,Running,2026-09-17T21:26:24Z,2026-09-17T21:26:24Z,True
pilot-burst1-000,pilot-burst1-000,173f24bf-d31a-4e78-a828-020eb18a7a02,kaptain-worker3,Running,2026-09-17T21:26:34Z,2026-09-17T21:26:34Z,True
pilot-burst1-001,pilot-burst1-001,5795666f-0a78-442e-8df4-8b725895665b,kaptain-worker2,Running,2026-09-17T21:26:34Z,2026-09-17T21:26:34Z,True
