task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,b861ca2f-afb7-4ac0-ac37-e2527a8b934c,kaptain-worker3,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-001,pilot-burst0-001,52806b8b-ab07-4cab-ab70-df27767b5a11,kaptain-worker,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-002,pilot-burst0-002,7b3b8a52-e9ea-4ef2-b87f-9775822b3b55,kaptain-worker,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-003,pilot-burst0-003,13036f3b-06a1-4095-ac96-a0857c1449d2,kaptain-worker2,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-004,pilot-burst0-004,1aaea074-8e5d-4370-9491-8c0fee23015a,kaptain-worker,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-005,pilot-burst0-005,b0a9a5f3-78f0-4803-9037-d7eb7a1b0b4a,kaptain-worker2,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-006,pilot-burst0-006,2b04e2bc-4985-4b6e-8e77-a18148d98b3e,kaptain-worker2,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-007,pilot-burst0-007,9fc0a0c0-94e5-411a-b4df-d3cb19e46f75,kaptain-worker3,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-008,pilot-burst0-008,e3b91bb3-7802-4486-8d4e-142f6c75cd6b,kaptain-worker2,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst0-009,pilot-burst0-009,97b2090c-1337-4023-af9f-7d05a09c236c,kaptain-worker3,Running,2026-09-17T21:07:22Z,2026-09-17T21:07:22Z,True
pilot-burst1-000,pilot-burst1-000,ce8b9796-cfeb-4a9e-8ca0-e362a095db07,kaptain-worker3,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-001,pilot-burst1-001,ae345176-1815-4c49-acd6-fc6f2ed020d2,kaptain-worker2,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-002,pilot-burst1-002,f3053f11-0b69-4937-8b33-209709d57ad7,kaptain-worker,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-003,pilot-burst1-003,455795f0-806c-45a9-8c5e-b1e9127ca4fe,kaptain-worker3,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-004,pilot-burst1-004,034f9971-6c93-4882-aef0-442f86945c37,kaptain-worker2,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-005,pilot-burst1-005,bf0403d9-2489-4d6f-9e91-f7717975b0a6,kaptain-worker,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-006,pilot-burst1-006,499bfa51-cdbe-45c8-8ce4-9b5878f787b5,kaptain-worker3,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-007,pilot-burst1-007,c3857848-81b2-4a92-9dc4-a07df531b59a,kaptain-worker2,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-008,pilot-burst1-008,30e0fd9d-0430-4b0d-b630-320d4b66d9de,kaptain-worker2,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:32Z,True
pilot-burst1-009,pilot-burst1-009,3537249d-7744-40b8-871b-b1f145f4e5ae,kaptain-worker,Running,2026-09-17T21:07:32Z,2026-09-17T21:07:33Z,True
pilot-burst2-000,pilot-burst2-000,c48753d6-909d-4b95-a6e2-cbdbd5dc7c93,kaptain-worker,Pending,2026-09-17T21:07:42Z,2026-09-17T21:07:42Z,True
pilot-burst2-001,pilot-burst2-001,671b4cf0-974a-4415-9201-78eb7679d6e1,kaptain-worker2,Pending,2026-09-17T21:07:42Z,2026-09-17T21:07:42Z,True
pilot-burst2-002,pilot-burst2-002,f9d5b909-1648-48be-80c5-f516a10780ac,kaptain-worker3,Pending,2026-09-17T21:07:42Z,2026-09-17T21:07:42Z,True
pilot-burst2-003,pilot-burst2-003,1f73c69c-d3a2-46c6-b97d-7095b6273448,kaptain-worker,Pending,2026-09-17T21:07:42Z,2026-09-17T21:07:42Z,True
