task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,c60fe9bf-fc46-491f-a152-395bcd8ebabc,kaptain-worker3,Running,2026-09-17T22:05:52Z,2026-09-17T22:05:52Z,True
pilot-burst0-001,pilot-burst0-001,042475aa-c623-4ace-987c-aa201be92ad1,kaptain-worker,Running,2026-09-17T22:05:52Z,2026-09-17T22:05:52Z,True
pilot-burst0-002,pilot-burst0-002,378349ba-fb45-45c3-b8b4-c72a5f6928ab,kaptain-worker,Running,2026-09-17T22:05:52Z,2026-09-17T22:05:52Z,True
pilot-burst0-003,pilot-burst0-003,2f7a2f7e-cc90-43ff-946c-3b3621878b1f,kaptain-worker2,Running,2026-09-17T22:05:52Z,2026-09-17T22:05:52Z,True
pilot-burst0-004,pilot-burst0-004,6d430534-e34a-43f6-a98d-70711313fb53,kaptain-worker,Running,2026-09-17T22:05:52Z,2026-09-17T22:05:52Z,True
pilot-burst0-005,pilot-burst0-005,a45308e2-8c91-4bdc-a284-8e382d9051e8,kaptain-worker2,Running,2026-09-17T22:05:53Z,2026-09-17T22:05:53Z,True
pilot-burst0-006,pilot-burst0-006,678b43f7-20d7-47e6-946f-b1aeb826dd5f,kaptain-worker2,Running,2026-09-17T22:05:53Z,2026-09-17T22:05:53Z,True
pilot-burst0-007,pilot-burst0-007,e4194610-5b73-486b-a31b-d197f9ce1b2b,kaptain-worker3,Running,2026-09-17T22:05:53Z,2026-09-17T22:05:53Z,True
pilot-burst0-008,pilot-burst0-008,35192a4b-003d-4bbe-87dc-f385c2bb3513,kaptain-worker2,Running,2026-09-17T22:05:53Z,2026-09-17T22:05:53Z,True
pilot-burst0-009,pilot-burst0-009,b7eac935-89f4-494b-a892-50c358560f83,kaptain-worker3,Running,2026-09-17T22:05:53Z,2026-09-17T22:05:53Z,True
pilot-burst1-000,pilot-burst1-000,af08564c-70eb-478b-91b9-53c58a4a6ff7,kaptain-worker3,Running,2026-09-17T22:06:02Z,2026-09-17T22:06:02Z,True
pilot-burst1-001,pilot-burst1-001,13d4b228-25ed-409c-88c6-9760ba7c5e9c,kaptain-worker2,Running,2026-09-17T22:06:02Z,2026-09-17T22:06:02Z,True
