task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-steady-019,pilot-steady-019,9705f29e-9ebb-4c3d-9869-08ba58a65a68,kaptain-worker,Running,2026-09-17T21:57:55Z,2026-09-17T21:57:55Z,True
pilot-steady-020,pilot-steady-020,4dad1e88-14ce-4c52-aacf-520311d1ea13,kaptain-worker2,Running,2026-09-17T21:57:56Z,2026-09-17T21:57:56Z,True
pilot-steady-021,pilot-steady-021,d59ab433-d618-48af-940a-c6ee9ca598d1,kaptain-worker3,Running,2026-09-17T21:57:57Z,2026-09-17T21:57:57Z,True
pilot-steady-022,pilot-steady-022,b165adac-ad5e-412f-8062-297d8784815d,kaptain-worker,Running,2026-09-17T21:57:58Z,2026-09-17T21:57:58Z,True
pilot-steady-023,pilot-steady-023,afde80e4-5135-4efc-a8b7-f5820b8c0c96,kaptain-worker2,Running,2026-09-17T21:57:59Z,2026-09-17T21:57:59Z,True
pilot-steady-024,pilot-steady-024,c49441f8-1545-4e32-b6f7-805b44027450,kaptain-worker,Running,2026-09-17T21:58:00Z,2026-09-17T21:58:00Z,True
pilot-steady-025,pilot-steady-025,ed21d9c5-c240-432c-b608-abe5090a3eae,kaptain-worker2,Running,2026-09-17T21:58:01Z,2026-09-17T21:58:01Z,True
pilot-steady-026,pilot-steady-026,9a162a1e-ac21-4a26-816e-3ff6908b70e5,kaptain-worker3,Running,2026-09-17T21:58:02Z,2026-09-17T21:58:02Z,True
pilot-steady-027,pilot-steady-027,dbc97051-271a-49b7-89d6-dbf4a54e92b0,kaptain-worker,Running,2026-09-17T21:58:03Z,2026-09-17T21:58:03Z,True
pilot-steady-028,pilot-steady-028,35b8ca56-db16-44e5-a055-1dda7a4c3299,kaptain-worker3,Running,2026-09-17T21:58:04Z,2026-09-17T21:58:04Z,True
pilot-steady-029,pilot-steady-029,ddefe4e6-fc98-4319-bf21-b35331a6c75c,kaptain-worker,Running,2026-09-17T21:58:05Z,2026-09-17T21:58:05Z,True
