task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,7050f0c1-1d35-44c1-85d5-b10fb499a875,kaptain-worker3,Running,2026-09-17T21:59:32Z,2026-09-17T21:59:32Z,True
pilot-burst0-001,pilot-burst0-001,69fde5a9-2613-42e0-82b5-15782ea172ff,kaptain-worker,Running,2026-09-17T21:59:32Z,2026-09-17T21:59:32Z,True
pilot-burst0-002,pilot-burst0-002,42d0055b-eff6-49fd-a8da-b245bc6241f1,kaptain-worker,Running,2026-09-17T21:59:32Z,2026-09-17T21:59:32Z,True
pilot-burst0-003,pilot-burst0-003,020c1c6d-53d4-4c04-9f39-5986e370bdf5,kaptain-worker2,Running,2026-09-17T21:59:32Z,2026-09-17T21:59:32Z,True
pilot-burst0-004,pilot-burst0-004,0afc2bfc-47bf-4359-afbc-c1162f5dfc07,kaptain-worker,Running,2026-09-17T21:59:32Z,2026-09-17T21:59:32Z,True
pilot-burst0-005,pilot-burst0-005,90b4a900-d6c7-4147-9ce0-038c37ca2f37,kaptain-worker2,Running,2026-09-17T21:59:33Z,2026-09-17T21:59:33Z,True
pilot-burst0-006,pilot-burst0-006,3b59b1d9-f182-40a4-bf3d-aa48db1683d1,kaptain-worker2,Running,2026-09-17T21:59:33Z,2026-09-17T21:59:33Z,True
pilot-burst0-007,pilot-burst0-007,eec89293-fbb7-4d42-8b27-320a57c2053e,kaptain-worker3,Running,2026-09-17T21:59:33Z,2026-09-17T21:59:33Z,True
pilot-burst0-008,pilot-burst0-008,4ec6d3c2-21d1-4e21-bcc2-00f931c63902,kaptain-worker2,Running,2026-09-17T21:59:33Z,2026-09-17T21:59:33Z,True
pilot-burst0-009,pilot-burst0-009,06f6918e-50d7-4237-bd1d-817207f200a4,kaptain-worker3,Running,2026-09-17T21:59:33Z,2026-09-17T21:59:33Z,True
pilot-burst1-000,pilot-burst1-000,fca465c6-e716-4afb-bda4-3d6cce5a2d95,kaptain-worker3,Running,2026-09-17T21:59:42Z,2026-09-17T21:59:42Z,True
pilot-burst1-001,pilot-burst1-001,b10c6386-88d7-4245-8bc7-532612cb343e,kaptain-worker2,Running,2026-09-17T21:59:42Z,2026-09-17T21:59:42Z,True
pilot-burst1-002,pilot-burst1-002,9d919988-914b-486a-8b0e-8b53126a4f58,kaptain-worker,Running,2026-09-17T21:59:42Z,2026-09-17T21:59:42Z,True
pilot-burst1-003,pilot-burst1-003,6f0bb3b6-9d79-46db-b140-cfccdde17451,kaptain-worker3,Running,2026-09-17T21:59:42Z,2026-09-17T21:59:42Z,True
pilot-burst1-004,pilot-burst1-004,fff9b234-f267-4d2e-895e-8620b5d622d8,kaptain-worker2,Running,2026-09-17T21:59:42Z,2026-09-17T21:59:42Z,True
pilot-burst1-005,pilot-burst1-005,c6c02760-9da6-40b1-a7c4-10e2aa9cd920,kaptain-worker,Running,2026-09-17T21:59:42Z,2026-09-17T21:59:42Z,True
pilot-burst1-006,pilot-burst1-006,1bc6516e-c773-4286-927a-08876c12f066,kaptain-worker3,Running,2026-09-17T21:59:43Z,2026-09-17T21:59:43Z,True
pilot-burst1-007,pilot-burst1-007,19842ea2-6b66-4e53-a88a-36613151c030,kaptain-worker2,Running,2026-09-17T21:59:43Z,2026-09-17T21:59:43Z,True
pilot-burst1-008,pilot-burst1-008,46d4ac7d-d1d5-4139-9dfd-28e1e5f8f186,kaptain-worker2,Running,2026-09-17T21:59:43Z,2026-09-17T21:59:43Z,True
pilot-burst1-009,pilot-burst1-009,c10399e6-2bd6-42fa-9f68-98db4ddcaa27,kaptain-worker,Running,2026-09-17T21:59:43Z,2026-09-17T21:59:43Z,True
pilot-burst2-000,pilot-burst2-000,d5f5a9ef-1893-413b-b0f3-e896a70b654b,kaptain-worker,Pending,2026-09-17T21:59:52Z,2026-09-17T21:59:52Z,True
pilot-burst2-001,pilot-burst2-001,63be2c87-9d93-4451-8f6e-4281df44e0af,kaptain-worker2,Pending,2026-09-17T21:59:52Z,2026-09-17T21:59:52Z,True
pilot-burst2-002,pilot-burst2-002,f1a0c345-a206-403f-a91c-a5d04542e8c3,kaptain-worker3,Pending,2026-09-17T21:59:52Z,2026-09-17T21:59:52Z,True
