task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,36776c15-b509-4411-9df1-0fdcfdde2e20,kaptain-worker3,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-001,pilot-burst0-001,0ad46616-927d-460f-948b-a46d33a1786f,kaptain-worker,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-002,pilot-burst0-002,24487e9d-de0b-4cf8-81eb-267a33eda063,kaptain-worker,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-003,pilot-burst0-003,afda9ed8-bebf-472b-9392-d113d3703492,kaptain-worker2,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-004,pilot-burst0-004,d5f90452-e97c-490d-987d-9f9ba36fae3b,kaptain-worker,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-005,pilot-burst0-005,a2244aff-3a94-46c9-a9bb-045fb91406fe,kaptain-worker2,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-006,pilot-burst0-006,d34f3444-4a0c-41ca-a28f-326c5d6cc656,kaptain-worker2,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-007,pilot-burst0-007,794e336d-ab45-4e82-abe5-bde9529ceb11,kaptain-worker3,Running,2026-09-17T22:02:04Z,2026-09-17T22:02:04Z,True
pilot-burst0-008,pilot-burst0-008,2b214b2a-e1fd-4907-a6c4-fae4d1ef165e,kaptain-worker2,Running,2026-09-17T22:02:05Z,2026-09-17T22:02:05Z,True
pilot-burst0-009,pilot-burst0-009,bceb43f0-3d42-47d2-954b-5747b6722bb5,kaptain-worker3,Running,2026-09-17T22:02:05Z,2026-09-17T22:02:05Z,True
pilot-burst1-000,pilot-burst1-000,8ace1a24-360d-4855-8e60-68492610ceed,kaptain-worker3,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-001,pilot-burst1-001,82a44546-5625-44b0-8d7b-0e53502d0dd1,kaptain-worker2,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-002,pilot-burst1-002,04913668-e664-4a16-8b20-a1009b5d32ff,kaptain-worker,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-003,pilot-burst1-003,150c68ef-5dc4-4779-95bc-d16ddade3950,kaptain-worker3,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-004,pilot-burst1-004,455268db-ca06-47a0-a402-e6570b8133f7,kaptain-worker2,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-005,pilot-burst1-005,7440bfb3-6e85-4315-bc3e-8cd81072e5c8,kaptain-worker,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-006,pilot-burst1-006,a9d73f1d-e867-404f-8a53-9507547f2870,kaptain-worker3,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-007,pilot-burst1-007,8cf3ca8d-b656-49fb-a6f7-8eab6cb7cda3,kaptain-worker2,Running,2026-09-17T22:02:14Z,2026-09-17T22:02:14Z,True
pilot-burst1-008,pilot-burst1-008,dac25d6d-b66a-42c4-8021-6e601926ca71,kaptain-worker2,Running,2026-09-17T22:02:15Z,2026-09-17T22:02:15Z,True
pilot-burst1-009,pilot-burst1-009,91f31418-945c-48a1-aef9-d5d20befd6ee,kaptain-worker,Running,2026-09-17T22:02:15Z,2026-09-17T22:02:15Z,True
pilot-burst2-000,pilot-burst2-000,41274aaf-4d84-4093-8c08-c7d8f89fcbb5,kaptain-worker,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-001,pilot-burst2-001,1612f862-5fee-4942-8a10-b36d19511a2f,kaptain-worker2,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-002,pilot-burst2-002,62fbeac8-b534-48c0-8de5-496ac5749c6e,kaptain-worker3,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-003,pilot-burst2-003,bf7e5953-9831-4a84-9451-0f8c0597894e,kaptain-worker,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-004,pilot-burst2-004,7422a6c9-255b-4e75-9f93-7b97048467e4,kaptain-worker3,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-005,pilot-burst2-005,fbde68c9-748f-447f-b6e3-7967eed5c3c2,kaptain-worker,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-006,pilot-burst2-006,c837dfcc-ba0f-4db9-bb36-498824e2ae6e,kaptain-worker2,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-007,pilot-burst2-007,11504c18-df55-41c2-97cd-8d774ff6b833,kaptain-worker3,Pending,2026-09-17T22:02:24Z,2026-09-17T22:02:24Z,True
pilot-burst2-008,pilot-burst2-008,f74870c8-f927-4757-afb3-5c58dace43e7,kaptain-worker3,Pending,2026-09-17T22:02:25Z,2026-09-17T22:02:25Z,True
pilot-burst2-009,pilot-burst2-009,549c018c-082b-49a9-bda1-e57c47f50439,kaptain-worker,Pending,2026-09-17T22:02:25Z,2026-09-17T22:02:25Z,True
pilot-steady-000,pilot-steady-000,8ee70a9a-2864-48f7-91ce-da863414dab5,kaptain-worker,Running,2026-09-17T22:01:24Z,2026-09-17T22:01:24Z,True
pilot-steady-001,pilot-steady-001,aaf1598d-76d2-4707-ac16-0baf71d581d7,kaptain-worker2,Running,2026-09-17T22:01:25Z,2026-09-17T22:01:25Z,True
pilot-steady-002,pilot-steady-002,600bf2dc-1fcb-4c1c-936a-10715f03bde4,kaptain-worker2,Running,2026-09-17T22:01:26Z,2026-09-17T22:01:26Z,True
pilot-steady-003,pilot-steady-003,bd31211e-36ee-4d6a-8db5-bb264fb52f2a,kaptain-worker3,Running,2026-09-17T22:01:27Z,2026-09-17T22:01:27Z,True
pilot-steady-004,pilot-steady-004,c86f18ee-e02e-426a-bf9b-8ea6326ee421,kaptain-worker2,Running,2026-09-17T22:01:28Z,2026-09-17T22:01:28Z,True
pilot-steady-005,pilot-steady-005,91405bad-9ded-4765-8b38-49c5178ff812,kaptain-worker3,Running,2026-09-17T22:01:29Z,2026-09-17T22:01:29Z,True
pilot-steady-006,pilot-steady-006,f630512d-225a-48e5-8913-2b33b72e774a,kaptain-worker3,Running,2026-09-17T22:01:30Z,2026-09-17T22:01:30Z,True
pilot-steady-007,pilot-steady-007,8ea9c86e-887f-4788-8ca9-bf67a7178f48,kaptain-worker,Running,2026-09-17T22:01:31Z,2026-09-17T22:01:31Z,True
pilot-steady-008,pilot-steady-008,a7df8027-5c9e-4bdc-b92d-952566822e97,kaptain-worker3,Running,2026-09-17T22:01:32Z,2026-09-17T22:01:32Z,True
pilot-steady-009,pilot-steady-009,c3a48dc2-1ae9-4d2b-8168-b90bfd861311,kaptain-worker,Running,2026-09-17T22:01:33Z,2026-09-17T22:01:33Z,True
pilot-steady-010,pilot-steady-010,eaa5a870-64ac-4759-b1ab-dd37a68f65aa,kaptain-worker3,Running,2026-09-17T22:01:34Z,2026-09-17T22:01:34Z,True
pilot-steady-011,pilot-steady-011,c2ce6140-346c-45cf-96da-2212e9abb93c,kaptain-worker2,Running,2026-09-17T22:01:35Z,2026-09-17T22:01:35Z,True
pilot-steady-012,pilot-steady-012,d2067687-f47a-43ed-a463-37e2812c94a0,kaptain-worker2,Running,2026-09-17T22:01:36Z,2026-09-17T22:01:36Z,True
pilot-steady-013,pilot-steady-013,989764be-bf29-4f78-b957-2a319a3b6fa7,kaptain-worker,Running,2026-09-17T22:01:37Z,2026-09-17T22:01:37Z,True
pilot-steady-014,pilot-steady-014,13453d20-8a54-4d77-a1f4-23b154e76779,kaptain-worker2,Running,2026-09-17T22:01:38Z,2026-09-17T22:01:38Z,True
pilot-steady-015,pilot-steady-015,77d217fa-3f92-4c87-9203-e0235794bcef,kaptain-worker,Running,2026-09-17T22:01:39Z,2026-09-17T22:01:39Z,True
pilot-steady-016,pilot-steady-016,d8f8ec73-69cd-43e0-9f85-fd2c88f21331,kaptain-worker,Running,2026-09-17T22:01:40Z,2026-09-17T22:01:40Z,True
pilot-steady-017,pilot-steady-017,f5e29860-0d66-4374-aa7b-940d15090551,kaptain-worker3,Running,2026-09-17T22:01:41Z,2026-09-17T22:01:41Z,True
pilot-steady-018,pilot-steady-018,d0b2bd4a-ed80-44af-a32f-d049e0d35972,kaptain-worker2,Running,2026-09-17T22:01:42Z,2026-09-17T22:01:42Z,True
pilot-steady-019,pilot-steady-019,11bf642b-8d71-46d6-b3b3-91473801ce7c,kaptain-worker,Running,2026-09-17T22:01:43Z,2026-09-17T22:01:43Z,True
pilot-steady-020,pilot-steady-020,d828a234-1fcc-456e-92bd-b97e47a82fb6,kaptain-worker2,Running,2026-09-17T22:01:44Z,2026-09-17T22:01:44Z,True
pilot-steady-021,pilot-steady-021,a5ee0d3c-c434-451c-9605-9ad5531bf732,kaptain-worker3,Running,2026-09-17T22:01:45Z,2026-09-17T22:01:45Z,True
pilot-steady-022,pilot-steady-022,023e2e0f-9d26-422e-ae38-62c0af105aea,kaptain-worker,Running,2026-09-17T22:01:46Z,2026-09-17T22:01:46Z,True
pilot-steady-023,pilot-steady-023,ca0bce42-c005-4fc1-b85e-9fa88f62d80b,kaptain-worker2,Running,2026-09-17T22:01:47Z,2026-09-17T22:01:47Z,True
pilot-steady-024,pilot-steady-024,05d6ca6e-2ee1-4a99-ab9f-558b46be7a5a,kaptain-worker,Running,2026-09-17T22:01:48Z,2026-09-17T22:01:48Z,True
pilot-steady-025,pilot-steady-025,942781b7-bf3b-49a6-8a9a-48305e510555,kaptain-worker2,Running,2026-09-17T22:01:49Z,2026-09-17T22:01:49Z,True
pilot-steady-026,pilot-steady-026,965f72eb-761d-4705-88d9-90dffe10a71c,kaptain-worker3,Running,2026-09-17T22:01:50Z,2026-09-17T22:01:50Z,True
pilot-steady-027,pilot-steady-027,b351220b-eb70-4483-aedf-cd25d67da394,kaptain-worker,Running,2026-09-17T22:01:51Z,2026-09-17T22:01:51Z,True
pilot-steady-028,pilot-steady-028,7afbb1ec-4810-4256-8361-6c24b435ae98,kaptain-worker3,Running,2026-09-17T22:01:52Z,2026-09-17T22:01:52Z,True
pilot-steady-029,pilot-steady-029,53b56a9a-17a7-41ea-bbd4-5f5c2b461b73,kaptain-worker,Running,2026-09-17T22:01:53Z,2026-09-17T22:01:53Z,True
