task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,e5bef4d1-1e17-4bd1-b780-9ac25992f496,kaptain-worker3,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-001,pilot-burst0-001,50f14d0f-6a63-4207-96f6-496932970dcc,kaptain-worker,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-002,pilot-burst0-002,d59395f4-a58b-4e86-a08d-c642e6e7d38e,kaptain-worker,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-003,pilot-burst0-003,f12396ef-986c-434e-a408-fb7c5df09bcf,kaptain-worker2,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-004,pilot-burst0-004,4fbc8381-623a-45c8-bb52-dd5d76540c66,kaptain-worker,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-005,pilot-burst0-005,2baaf00b-6290-4ccb-a81b-59ef7b30cabc,kaptain-worker2,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-006,pilot-burst0-006,4433e316-1fbb-4e19-89c9-29dd9570dc9c,kaptain-worker2,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-007,pilot-burst0-007,196ca6a8-cff6-4137-bc3b-2e125a819502,kaptain-worker3,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-008,pilot-burst0-008,3436fdfe-a9bf-4f73-954b-7e2db9ae4aa8,kaptain-worker2,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst0-009,pilot-burst0-009,257e7111-3832-4f41-80e1-097b61711f25,kaptain-worker3,Running,2026-09-17T21:16:15Z,2026-09-17T21:16:15Z,True
pilot-burst1-000,pilot-burst1-000,55cc4a73-4803-43c3-9db7-17a171de3dcd,kaptain-worker3,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-001,pilot-burst1-001,d3367749-c122-452f-81b4-15ad14cacd0b,kaptain-worker2,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-002,pilot-burst1-002,d48f7af6-0ec5-44da-b729-30de604ca299,kaptain-worker,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-003,pilot-burst1-003,c9dff27f-91df-4f7c-8bd7-b7d5939768db,kaptain-worker3,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-004,pilot-burst1-004,edc60848-c151-4688-805a-b76d2641da49,kaptain-worker2,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-005,pilot-burst1-005,b03a00be-bc82-46f1-83de-f8db13d8dfe2,kaptain-worker,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-006,pilot-burst1-006,edcc3e6a-7764-40b2-a4f0-385359dbd8d5,kaptain-worker3,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-007,pilot-burst1-007,617ce2a4-9239-4f38-84a2-c236881767c5,kaptain-worker2,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-008,pilot-burst1-008,acdf0f5b-68de-4fd4-b983-2370cc09153b,kaptain-worker2,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst1-009,pilot-burst1-009,643ea53e-ffb3-4a8e-a7c9-d183528026ef,kaptain-worker,Running,2026-09-17T21:16:25Z,2026-09-17T21:16:25Z,True
pilot-burst2-000,pilot-burst2-000,7beb230d-6281-478d-9d5c-9633b77f4f56,kaptain-worker,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-001,pilot-burst2-001,91c35a45-eb6a-4ea4-8fe2-a90a6ae85456,kaptain-worker2,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-002,pilot-burst2-002,354afbf0-2ba8-4011-bbe4-770829ef6e86,kaptain-worker3,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-003,pilot-burst2-003,0893724f-d65d-4f6e-8a58-7a373bffd694,kaptain-worker,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-004,pilot-burst2-004,96748dd8-47dd-46bc-9fb7-f68a200f1fa1,kaptain-worker3,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-005,pilot-burst2-005,c0230f29-6f7d-4355-a72f-22e0f3da50e0,kaptain-worker,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-006,pilot-burst2-006,8a7f2d95-9d65-4f7a-8c5d-f1a831ee4ba2,kaptain-worker2,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-007,pilot-burst2-007,642fe17a-2c7e-418b-8457-87bec2a04113,kaptain-worker3,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-008,pilot-burst2-008,ee4ae38b-9a9b-4022-85c2-1103b363cf9d,kaptain-worker3,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-burst2-009,pilot-burst2-009,509d71ac-f6ca-40ac-88f9-2a9309d5cef8,kaptain-worker,Pending,2026-09-17T21:16:35Z,2026-09-17T21:16:35Z,True
pilot-steady-000,pilot-steady-000,6c68ebb7-9779-4c44-b59c-8c84975b408e,kaptain-worker,Running,2026-09-17T21:15:35Z,2026-09-17T21:15:35Z,True
pilot-steady-001,pilot-steady-001,5151ff92-a63c-42d4-b28e-79df55be692c,kaptain-worker2,Running,2026-09-17T21:15:36Z,2026-09-17T21:15:36Z,True
pilot-steady-002,pilot-steady-002,976c171f-5102-46aa-8d0d-3c862971ec8e,kaptain-worker2,Running,2026-09-17T21:15:37Z,2026-09-17T21:15:37Z,True
pilot-steady-003,pilot-steady-003,3945af86-a2d8-48ce-b79c-50a82d79e3ac,kaptain-worker3,Running,2026-09-17T21:15:38Z,2026-09-17T21:15:38Z,True
pilot-steady-004,pilot-steady-004,198b960a-1ccd-493a-b010-23d91ec2cd94,kaptain-worker2,Running,2026-09-17T21:15:39Z,2026-09-17T21:15:39Z,True
pilot-steady-005,pilot-steady-005,7c2927ab-82f5-42ff-bcae-6695c940df1d,kaptain-worker3,Running,2026-09-17T21:15:40Z,2026-09-17T21:15:40Z,True
pilot-steady-006,pilot-steady-006,3d7a8dbc-9ec1-45e0-96dd-3fe09a5002a2,kaptain-worker3,Running,2026-09-17T21:15:41Z,2026-09-17T21:15:41Z,True
pilot-steady-007,pilot-steady-007,4d2df0ba-665e-4882-a6df-31cc4f77d5e8,kaptain-worker,Running,2026-09-17T21:15:42Z,2026-09-17T21:15:42Z,True
pilot-steady-008,pilot-steady-008,ceadf9dc-9ca2-431a-823c-944eae955e8d,kaptain-worker3,Running,2026-09-17T21:15:43Z,2026-09-17T21:15:43Z,True
pilot-steady-009,pilot-steady-009,25a3ac9b-58c0-47b6-956c-5c53128a3889,kaptain-worker,Running,2026-09-17T21:15:44Z,2026-09-17T21:15:44Z,True
pilot-steady-010,pilot-steady-010,4220d145-821e-4c71-8707-621fd836bf3a,kaptain-worker3,Running,2026-09-17T21:15:45Z,2026-09-17T21:15:45Z,True
pilot-steady-011,pilot-steady-011,c979bb3c-3a5f-4eb5-b437-be7066d34215,kaptain-worker2,Running,2026-09-17T21:15:46Z,2026-09-17T21:15:46Z,True
pilot-steady-012,pilot-steady-012,62e236ad-e86e-498c-a5ff-a94e603e4988,kaptain-worker2,Running,2026-09-17T21:15:47Z,2026-09-17T21:15:47Z,True
pilot-steady-013,pilot-steady-013,06752774-fb4c-49b0-ba47-2462920f537c,kaptain-worker,Running,2026-09-17T21:15:48Z,2026-09-17T21:15:48Z,True
pilot-steady-014,pilot-steady-014,e446da8c-1d2a-4730-b5a9-1610d475f7af,kaptain-worker2,Running,2026-09-17T21:15:49Z,2026-09-17T21:15:49Z,True
pilot-steady-015,pilot-steady-015,c42be600-bccc-4059-9c7f-80b6b74ab80c,kaptain-worker,Running,2026-09-17T21:15:50Z,2026-09-17T21:15:50Z,True
pilot-steady-016,pilot-steady-016,ad7ee837-ab8e-407f-8d9b-4a03c348c41e,kaptain-worker,Running,2026-09-17T21:15:51Z,2026-09-17T21:15:51Z,True
pilot-steady-017,pilot-steady-017,1787f453-5730-4b79-b6e7-2afc5fd10cad,kaptain-worker3,Running,2026-09-17T21:15:52Z,2026-09-17T21:15:52Z,True
pilot-steady-018,pilot-steady-018,b088c8f9-8fa6-4b16-bce8-56e401f9e98b,kaptain-worker2,Running,2026-09-17T21:15:53Z,2026-09-17T21:15:53Z,True
pilot-steady-019,pilot-steady-019,412745c3-ff57-4a3d-b06f-c73674fcfc11,kaptain-worker,Running,2026-09-17T21:15:54Z,2026-09-17T21:15:54Z,True
pilot-steady-020,pilot-steady-020,31550ca3-078b-4495-8bf3-79d045bbfed9,kaptain-worker2,Running,2026-09-17T21:15:55Z,2026-09-17T21:15:55Z,True
pilot-steady-021,pilot-steady-021,7e80af33-f850-41c7-8256-15b493893fbe,kaptain-worker3,Running,2026-09-17T21:15:56Z,2026-09-17T21:15:56Z,True
pilot-steady-022,pilot-steady-022,6047f614-8508-47fd-9628-35b7a22d8175,kaptain-worker,Running,2026-09-17T21:15:57Z,2026-09-17T21:15:57Z,True
pilot-steady-023,pilot-steady-023,9171d1a6-fe44-4946-80b9-879e1315381b,kaptain-worker2,Running,2026-09-17T21:15:58Z,2026-09-17T21:15:58Z,True
pilot-steady-024,pilot-steady-024,46ab4e36-e06d-4556-ac20-cc9581e43285,kaptain-worker,Running,2026-09-17T21:15:59Z,2026-09-17T21:15:59Z,True
pilot-steady-025,pilot-steady-025,fc8c8584-5c59-4cdf-87b3-38a0e6e05415,kaptain-worker2,Running,2026-09-17T21:16:00Z,2026-09-17T21:16:00Z,True
pilot-steady-026,pilot-steady-026,47300f6a-7857-444b-8bf3-a791fa0f6a28,kaptain-worker3,Running,2026-09-17T21:16:01Z,2026-09-17T21:16:01Z,True
pilot-steady-027,pilot-steady-027,735a286b-69d4-4b5b-8a01-c42316525647,kaptain-worker,Running,2026-09-17T21:16:02Z,2026-09-17T21:16:02Z,True
pilot-steady-028,pilot-steady-028,f454f25a-08ca-4633-8b8b-f2521ab44772,kaptain-worker3,Running,2026-09-17T21:16:03Z,2026-09-17T21:16:03Z,True
pilot-steady-029,pilot-steady-029,eec53bb3-16c2-452c-9913-48f6c8cc5e3f,kaptain-worker,Running,2026-09-17T21:16:04Z,2026-09-17T21:16:04Z,True
