task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,fc44f22d-b8fc-4a94-ad4a-1e31941d1f69,kaptain-worker3,Running,2026-09-17T21:55:43Z,2026-09-17T21:55:44Z,True
pilot-burst0-001,pilot-burst0-001,dfb52190-274a-40e1-8c92-74400f3562d1,kaptain-worker,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-002,pilot-burst0-002,620e3537-4041-4212-8692-ea46900078cb,kaptain-worker,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-003,pilot-burst0-003,16f3d576-042f-4bb9-a180-d05567bda628,kaptain-worker2,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-004,pilot-burst0-004,be2e8a09-f8af-4e9b-916c-df45635aa269,kaptain-worker,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-005,pilot-burst0-005,02aa625b-b06c-4b01-ad2c-81911601568d,kaptain-worker2,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-006,pilot-burst0-006,9babc617-75fb-4128-8423-af8010bb76ad,kaptain-worker2,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-007,pilot-burst0-007,00120e46-0459-4a86-9c44-9ee973361945,kaptain-worker3,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-008,pilot-burst0-008,dd390ff1-b0aa-4f23-859d-ddec5644e50c,kaptain-worker2,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst0-009,pilot-burst0-009,20efb433-e082-45e9-95c4-162c98461e47,kaptain-worker3,Running,2026-09-17T21:55:44Z,2026-09-17T21:55:44Z,True
pilot-burst1-000,pilot-burst1-000,487bca25-6013-46d0-9a33-cfccd57b4e55,kaptain-worker3,Running,2026-09-17T21:55:53Z,2026-09-17T21:55:53Z,True
pilot-burst1-001,pilot-burst1-001,e93203ce-c222-4dc8-a624-9cfb8210a886,kaptain-worker2,Running,2026-09-17T21:55:53Z,2026-09-17T21:55:53Z,True
pilot-burst1-002,pilot-burst1-002,d3d67000-79db-46b0-9187-4940e519213a,kaptain-worker,Running,2026-09-17T21:55:53Z,2026-09-17T21:55:53Z,True
pilot-burst1-003,pilot-burst1-003,52e4e702-1c55-4cce-a7bf-ee553bfcd584,kaptain-worker3,Running,2026-09-17T21:55:54Z,2026-09-17T21:55:54Z,True
pilot-burst1-004,pilot-burst1-004,d507ae44-55f5-40e0-84b9-fdb6e5cc8f9d,kaptain-worker2,Running,2026-09-17T21:55:54Z,2026-09-17T21:55:54Z,True
pilot-burst1-005,pilot-burst1-005,0103a99c-d9c9-471e-ace5-67f0facd326e,kaptain-worker,Running,2026-09-17T21:55:54Z,2026-09-17T21:55:54Z,True
pilot-burst1-006,pilot-burst1-006,ece8b3db-e767-411c-bb28-c8d2ad8cd1b3,kaptain-worker3,Running,2026-09-17T21:55:54Z,2026-09-17T21:55:54Z,True
pilot-burst1-007,pilot-burst1-007,53eeb5d2-deff-473f-bf35-3c36927d7b71,kaptain-worker2,Running,2026-09-17T21:55:54Z,2026-09-17T21:55:54Z,True
pilot-burst1-008,pilot-burst1-008,d42c0e00-bbe9-4692-a7bf-b38712c506ba,kaptain-worker2,Running,2026-09-17T21:55:54Z,2026-09-17T21:55:54Z,True
pilot-burst1-009,pilot-burst1-009,e616a45f-e134-4a5f-911e-b8d304288798,kaptain-worker,Running,2026-09-17T21:55:54Z,2026-09-17T21:55:54Z,True
pilot-burst2-000,pilot-burst2-000,d89670f0-9d70-43e0-8bc5-c085dc670d84,kaptain-worker,Pending,2026-09-17T21:56:03Z,2026-09-17T21:56:03Z,True
pilot-burst2-001,pilot-burst2-001,c90d5320-3b36-47ee-9997-003f40865ab1,kaptain-worker2,Pending,2026-09-17T21:56:03Z,2026-09-17T21:56:03Z,True
pilot-burst2-002,pilot-burst2-002,9bc5dff0-8858-4217-9091-5129cccde327,kaptain-worker3,Pending,2026-09-17T21:56:03Z,2026-09-17T21:56:03Z,True
pilot-burst2-003,pilot-burst2-003,5ab62d9b-6c2a-4fe2-9cac-9e9b09cde884,kaptain-worker,Pending,2026-09-17T21:56:04Z,2026-09-17T21:56:04Z,True
pilot-burst2-004,pilot-burst2-004,cbeb289c-5d96-44a9-b339-b1d7c8dd87a2,kaptain-worker3,Pending,2026-09-17T21:56:04Z,2026-09-17T21:56:04Z,True
pilot-burst2-005,pilot-burst2-005,1e8905b7-3c3e-4196-8378-e088b9b32694,kaptain-worker,Pending,2026-09-17T21:56:04Z,2026-09-17T21:56:04Z,True
pilot-burst2-006,pilot-burst2-006,265b6ee1-9077-42cb-bce1-2551953136ae,kaptain-worker2,Pending,2026-09-17T21:56:04Z,2026-09-17T21:56:04Z,True
pilot-burst2-007,pilot-burst2-007,92f3a62c-59e2-4e4d-9714-9e24086d863f,kaptain-worker3,Pending,2026-09-17T21:56:04Z,2026-09-17T21:56:04Z,True
pilot-burst2-008,pilot-burst2-008,6ddb6485-e8f3-4ca1-80ee-14ed5d4fedcc,kaptain-worker3,Pending,2026-09-17T21:56:04Z,2026-09-17T21:56:04Z,True
pilot-burst2-009,pilot-burst2-009,e3fb3897-18ef-4902-9643-7d75c2574d34,kaptain-worker,Pending,2026-09-17T21:56:04Z,2026-09-17T21:56:04Z,True
pilot-steady-000,pilot-steady-000,aade72c8-7a3c-4a56-a5bd-97bf09138347,kaptain-worker,Running,2026-09-17T21:55:03Z,2026-09-17T21:55:03Z,True
pilot-steady-001,pilot-steady-001,3c9185bc-54f5-4d97-8271-e15897d3d8f9,kaptain-worker2,Running,2026-09-17T21:55:04Z,2026-09-17T21:55:04Z,True
pilot-steady-002,pilot-steady-002,02ccecd2-b8a5-4946-8c7a-f61061814ecd,kaptain-worker2,Running,2026-09-17T21:55:05Z,2026-09-17T21:55:05Z,True
pilot-steady-003,pilot-steady-003,1b20868a-223f-48d7-989c-2b0a1544bff3,kaptain-worker3,Running,2026-09-17T21:55:06Z,2026-09-17T21:55:06Z,True
pilot-steady-004,pilot-steady-004,81edab76-c318-4498-ae5c-425230299c08,kaptain-worker2,Running,2026-09-17T21:55:07Z,2026-09-17T21:55:07Z,True
pilot-steady-005,pilot-steady-005,dbfdaae6-8e43-42b7-9e00-6a4295635fba,kaptain-worker3,Running,2026-09-17T21:55:08Z,2026-09-17T21:55:08Z,True
pilot-steady-006,pilot-steady-006,15686f61-f7c5-49d0-bf0c-2d3c29d3f78c,kaptain-worker3,Running,2026-09-17T21:55:09Z,2026-09-17T21:55:09Z,True
pilot-steady-007,pilot-steady-007,0be2973e-bcd9-44cb-95a3-65ab6e655aed,kaptain-worker,Running,2026-09-17T21:55:10Z,2026-09-17T21:55:10Z,True
