task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,69d12631-cda1-47d6-b756-ad416f8a3802,kaptain-worker3,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-001,pilot-burst0-001,48949667-f8ab-487c-8967-126667e215d8,kaptain-worker,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-002,pilot-burst0-002,e1300840-e237-47d8-9b71-4882edb853b3,kaptain-worker,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-003,pilot-burst0-003,bf4a2bc7-d5e0-4eed-ab79-05dbcb208288,kaptain-worker2,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-004,pilot-burst0-004,72a32a6e-2446-49ad-984f-811705bc57d8,kaptain-worker,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-005,pilot-burst0-005,c9e6ca3d-2f15-4cd7-8c6e-3ebf20d48574,kaptain-worker2,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-006,pilot-burst0-006,47196a54-58d7-4326-b5fd-3cf53abced5f,kaptain-worker2,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-007,pilot-burst0-007,ba82425f-25f4-4c94-a69c-165542a589ae,kaptain-worker3,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-008,pilot-burst0-008,7503031d-7752-48e9-a941-0a07c865557e,kaptain-worker2,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst0-009,pilot-burst0-009,42869a95-a9b1-4a01-9b5d-18ab170463bb,kaptain-worker3,Running,2026-09-17T21:28:56Z,2026-09-17T21:28:56Z,True
pilot-burst1-000,pilot-burst1-000,7feda3fe-3ac7-4e43-b868-69d827e21724,kaptain-worker3,Running,2026-09-17T21:29:06Z,2026-09-17T21:29:06Z,True
pilot-burst1-001,pilot-burst1-001,5104565d-08fa-42f2-b3b1-d1e278f2f255,kaptain-worker2,Running,2026-09-17T21:29:06Z,2026-09-17T21:29:06Z,True
pilot-burst1-002,pilot-burst1-002,c978accc-697c-4148-a8f2-e74c9a711ef4,kaptain-worker,Running,2026-09-17T21:29:06Z,2026-09-17T21:29:06Z,True
pilot-burst1-003,pilot-burst1-003,786599c5-3f98-4cce-a560-9ccaa53aafcb,kaptain-worker3,Running,2026-09-17T21:29:06Z,2026-09-17T21:29:06Z,True
pilot-burst1-004,pilot-burst1-004,0087802c-bf44-4db7-a3be-83821c7e24f5,kaptain-worker2,Running,2026-09-17T21:29:06Z,2026-09-17T21:29:06Z,True
pilot-burst1-005,pilot-burst1-005,13530db3-5f52-42b7-ba36-0aae29135469,kaptain-worker,Running,2026-09-17T21:29:06Z,2026-09-17T21:29:06Z,True
