task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst1-003,pilot-burst1-003,3168185c-8a87-4e04-b14c-8aafb57c424a,kaptain-worker3,Running,2026-09-17T21:13:53Z,2026-09-17T21:13:53Z,True
pilot-burst1-004,pilot-burst1-004,a3f1d7c5-db34-47a2-88d2-33c23d33dd08,kaptain-worker2,Running,2026-09-17T21:13:53Z,2026-09-17T21:13:53Z,True
pilot-burst1-005,pilot-burst1-005,0618e80d-2eb3-40e5-9651-9458a4141f74,kaptain-worker,Running,2026-09-17T21:13:53Z,2026-09-17T21:13:53Z,True
pilot-burst1-006,pilot-burst1-006,b3f59452-334c-4048-a772-b3033f7c5062,kaptain-worker3,Running,2026-09-17T21:13:53Z,2026-09-17T21:13:53Z,True
pilot-burst1-007,pilot-burst1-007,8fd7e969-ce49-4d20-a8e4-059148333b72,kaptain-worker2,Running,2026-09-17T21:13:53Z,2026-09-17T21:13:53Z,True
pilot-burst1-008,pilot-burst1-008,078e701e-f458-4500-b8c9-69d92a784324,kaptain-worker2,Running,2026-09-17T21:13:53Z,2026-09-17T21:13:53Z,True
pilot-burst1-009,pilot-burst1-009,e9fbc2e8-c306-4661-baf9-0820baa6d485,kaptain-worker,Running,2026-09-17T21:13:53Z,2026-09-17T21:13:53Z,True
pilot-burst2-000,pilot-burst2-000,0705158a-edd2-4d8d-80c7-6c3d998ff4fb,kaptain-worker,Running,2026-09-17T21:14:02Z,2026-09-17T21:14:02Z,True
pilot-burst2-001,pilot-burst2-001,31d4e55e-ad69-45d1-9061-e7fe1db2492f,kaptain-worker2,Pending,2026-09-17T21:14:02Z,2026-09-17T21:14:02Z,True
pilot-burst2-002,pilot-burst2-002,0d6da409-cd6d-4a4c-9385-d12943f70a56,kaptain-worker3,Pending,2026-09-17T21:14:02Z,2026-09-17T21:14:02Z,True
pilot-burst2-003,pilot-burst2-003,d8b09065-06eb-420d-ba00-dae8ff16c678,kaptain-worker,Pending,2026-09-17T21:14:03Z,2026-09-17T21:14:03Z,True
pilot-burst2-004,pilot-burst2-004,1d7302ee-293f-4c9e-9bd1-7db636655bda,kaptain-worker3,Pending,2026-09-17T21:14:03Z,2026-09-17T21:14:03Z,True
pilot-burst2-005,pilot-burst2-005,705b2c39-65d5-4e18-b5b1-45d8c1dd5b11,kaptain-worker,Pending,2026-09-17T21:14:03Z,2026-09-17T21:14:03Z,True
pilot-burst2-006,pilot-burst2-006,9def9661-6049-46eb-ae38-02a38deddee5,kaptain-worker2,Pending,2026-09-17T21:14:03Z,2026-09-17T21:14:03Z,True
pilot-burst2-007,pilot-burst2-007,3c5ba576-d6ff-43a8-b50e-ac7f2f08f6b2,kaptain-worker3,Pending,2026-09-17T21:14:03Z,2026-09-17T21:14:03Z,True
pilot-burst2-008,pilot-burst2-008,a076aa39-e222-47eb-bb90-e031fc2c0ecb,kaptain-worker3,Pending,2026-09-17T21:14:03Z,2026-09-17T21:14:03Z,True
pilot-burst2-009,pilot-burst2-009,c82fc101-a2f3-4d25-bccf-199935d7cc30,kaptain-worker,Pending,2026-09-17T21:14:03Z,2026-09-17T21:14:03Z,True
pilot-steady-000,pilot-steady-000,268fb39f-d8d0-4528-b3b6-3b7801568a2f,kaptain-worker,Running,2026-09-17T21:13:02Z,2026-09-17T21:13:02Z,True
pilot-steady-001,pilot-steady-001,9b4f2679-8324-4f9b-8d81-ea0eee409dbb,kaptain-worker2,Running,2026-09-17T21:13:03Z,2026-09-17T21:13:03Z,True
pilot-steady-002,pilot-steady-002,06645636-7c16-43ea-97ee-624e22bc97ec,kaptain-worker2,Running,2026-09-17T21:13:04Z,2026-09-17T21:13:04Z,True
pilot-steady-003,pilot-steady-003,9f66c7d8-1437-4aed-ad03-a0c0233460da,kaptain-worker3,Running,2026-09-17T21:13:05Z,2026-09-17T21:13:05Z,True
pilot-steady-004,pilot-steady-004,3a6e7988-707d-47cb-8816-8882346b54fe,kaptain-worker2,Running,2026-09-17T21:13:06Z,2026-09-17T21:13:06Z,True
pilot-steady-005,pilot-steady-005,c13690a5-3253-4e29-925b-83a21b39eb2c,kaptain-worker3,Running,2026-09-17T21:13:07Z,2026-09-17T21:13:07Z,True
pilot-steady-006,pilot-steady-006,58cf7c75-0bff-435e-bb96-91acc29624e4,kaptain-worker3,Running,2026-09-17T21:13:08Z,2026-09-17T21:13:08Z,True
pilot-steady-007,pilot-steady-007,7db05f73-a40c-4acc-9610-bdf5756f72b8,kaptain-worker,Running,2026-09-17T21:13:09Z,2026-09-17T21:13:09Z,True
pilot-steady-008,pilot-steady-008,97a26a52-053f-4cd8-a14e-58ac2e1d1af4,kaptain-worker3,Running,2026-09-17T21:13:10Z,2026-09-17T21:13:10Z,True
pilot-steady-009,pilot-steady-009,bf31145b-c846-4456-9fff-af77d47d07fd,kaptain-worker,Running,2026-09-17T21:13:11Z,2026-09-17T21:13:11Z,True
pilot-steady-010,pilot-steady-010,30ff0534-e574-4717-b8f3-43c1cbc01f8e,kaptain-worker3,Running,2026-09-17T21:13:12Z,2026-09-17T21:13:12Z,True
pilot-steady-011,pilot-steady-011,77563806-c983-4eba-b658-3aca259ccc14,kaptain-worker2,Running,2026-09-17T21:13:13Z,2026-09-17T21:13:13Z,True
pilot-steady-012,pilot-steady-012,da1d5e7f-c5ed-4639-99f2-cdce0ba05f42,kaptain-worker2,Running,2026-09-17T21:13:14Z,2026-09-17T21:13:14Z,True
pilot-steady-013,pilot-steady-013,4a58a0cb-ce38-4223-be9d-aa3cfcf1a024,kaptain-worker,Running,2026-09-17T21:13:15Z,2026-09-17T21:13:15Z,True
pilot-steady-014,pilot-steady-014,920df694-0f14-4f34-8e73-59842b387506,kaptain-worker2,Running,2026-09-17T21:13:16Z,2026-09-17T21:13:16Z,True
pilot-steady-015,pilot-steady-015,e99d46d4-5be3-4c0e-bd71-a75c78d3ebc2,kaptain-worker,Running,2026-09-17T21:13:17Z,2026-09-17T21:13:17Z,True
pilot-steady-016,pilot-steady-016,4c5c8f73-68e7-4395-98a6-39124c91650e,kaptain-worker,Running,2026-09-17T21:13:18Z,2026-09-17T21:13:18Z,True
pilot-steady-017,pilot-steady-017,8d892a2d-d3b5-4463-b61b-052bd0286a73,kaptain-worker3,Running,2026-09-17T21:13:19Z,2026-09-17T21:13:19Z,True
pilot-steady-018,pilot-steady-018,d6638de8-2de2-4144-aad3-dabeadded2e8,kaptain-worker2,Running,2026-09-17T21:13:20Z,2026-09-17T21:13:20Z,True
pilot-steady-019,pilot-steady-019,5ab61607-8e0b-40cf-972e-b154f6ccbf1f,kaptain-worker,Running,2026-09-17T21:13:21Z,2026-09-17T21:13:21Z,True
pilot-steady-020,pilot-steady-020,96d57cb2-48e6-4632-b30b-64e9228cbf8d,kaptain-worker2,Running,2026-09-17T21:13:22Z,2026-09-17T21:13:22Z,True
pilot-steady-021,pilot-steady-021,f6ffcf89-4415-460f-bfd1-d255653c23b3,kaptain-worker3,Running,2026-09-17T21:13:23Z,2026-09-17T21:13:23Z,True
pilot-steady-022,pilot-steady-022,c847c056-703e-4fc8-a13e-3b85d183c96a,kaptain-worker,Running,2026-09-17T21:13:24Z,2026-09-17T21:13:24Z,True
pilot-steady-023,pilot-steady-023,aa002b72-09ab-4f10-be93-8405112c47bf,kaptain-worker2,Running,2026-09-17T21:13:25Z,2026-09-17T21:13:25Z,True
pilot-steady-024,pilot-steady-024,a2d88c97-0734-42b0-a8dc-85b76b69124e,kaptain-worker,Running,2026-09-17T21:13:26Z,2026-09-17T21:13:26Z,True
pilot-steady-025,pilot-steady-025,7d1247ba-833f-4922-9894-cbcc8cc06deb,kaptain-worker2,Running,2026-09-17T21:13:27Z,2026-09-17T21:13:27Z,True
pilot-steady-026,pilot-steady-026,07153827-1849-43b6-a78d-a2c8fa8b4d82,kaptain-worker3,Running,2026-09-17T21:13:28Z,2026-09-17T21:13:28Z,True
pilot-steady-027,pilot-steady-027,27be52b4-8670-4840-bb4c-26bd6b070a96,kaptain-worker,Running,2026-09-17T21:13:29Z,2026-09-17T21:13:29Z,True
pilot-steady-028,pilot-steady-028,304988da-7cd8-4e6d-bc46-b52f3b91b059,kaptain-worker3,Running,2026-09-17T21:13:30Z,2026-09-17T21:13:30Z,True
pilot-steady-029,pilot-steady-029,c9ce8222-0360-4377-af9a-baa6173c69f1,kaptain-worker,Running,2026-09-17T21:13:31Z,2026-09-17T21:13:31Z,True
