task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-steady-010,pilot-steady-010,85620f71-da0a-41e9-8b26-d76a75565c9d,kaptain-worker3,Running,2026-09-17T22:06:38Z,2026-09-17T22:06:38Z,True
pilot-steady-011,pilot-steady-011,8dac0afb-4eb2-4877-b8f9-f3556ff9e09d,kaptain-worker2,Running,2026-09-17T22:06:39Z,2026-09-17T22:06:39Z,True
pilot-steady-012,pilot-steady-012,b312a4dd-dd5d-4797-bd30-6cbc3c9ea842,kaptain-worker2,Running,2026-09-17T22:06:40Z,2026-09-17T22:06:40Z,True
pilot-steady-013,pilot-steady-013,70680bab-2a1b-4a27-af58-8c217ae5c86c,kaptain-worker,Running,2026-09-17T22:06:41Z,2026-09-17T22:06:41Z,True
pilot-steady-014,pilot-steady-014,28219501-4f40-41f7-b465-3ffdae6e46ac,kaptain-worker2,Running,2026-09-17T22:06:42Z,2026-09-17T22:06:42Z,True
pilot-steady-015,pilot-steady-015,3134038a-95b4-4d50-a569-e926114fba4d,kaptain-worker,Running,2026-09-17T22:06:43Z,2026-09-17T22:06:43Z,True
pilot-steady-016,pilot-steady-016,e5ca0156-be3d-49da-8821-c9cd128af946,kaptain-worker,Running,2026-09-17T22:06:44Z,2026-09-17T22:06:44Z,True
pilot-steady-017,pilot-steady-017,baa3a565-fe43-48a5-beed-545f3b9f492a,kaptain-worker3,Running,2026-09-17T22:06:45Z,2026-09-17T22:06:45Z,True
pilot-steady-018,pilot-steady-018,07228e9f-0ac8-445c-9267-d419cc742127,kaptain-worker2,Running,2026-09-17T22:06:46Z,2026-09-17T22:06:46Z,True
pilot-steady-019,pilot-steady-019,26ff09b0-0616-49a2-bdd0-6226817db2e5,kaptain-worker,Running,2026-09-17T22:06:47Z,2026-09-17T22:06:47Z,True
pilot-steady-020,pilot-steady-020,a2a0c034-ac40-4f37-aecf-663964dd799d,kaptain-worker2,Running,2026-09-17T22:06:48Z,2026-09-17T22:06:48Z,True
pilot-steady-021,pilot-steady-021,58d023a2-50d4-4c03-b209-3e0b806705ed,kaptain-worker3,Running,2026-09-17T22:06:49Z,2026-09-17T22:06:49Z,True
pilot-steady-022,pilot-steady-022,664f427c-4674-4af6-a60d-5b5eb33652ab,kaptain-worker,Running,2026-09-17T22:06:50Z,2026-09-17T22:06:50Z,True
pilot-steady-023,pilot-steady-023,1a42e19d-aa86-4248-b700-41a2dfed92b4,kaptain-worker2,Running,2026-09-17T22:06:51Z,2026-09-17T22:06:51Z,True
pilot-steady-024,pilot-steady-024,8b7460a9-5c9f-4fa4-ab9d-349605a1da18,kaptain-worker,Running,2026-09-17T22:06:52Z,2026-09-17T22:06:52Z,True
pilot-steady-025,pilot-steady-025,4f5b7cae-e584-4667-81c4-3e5fb912c47a,kaptain-worker2,Running,2026-09-17T22:06:53Z,2026-09-17T22:06:53Z,True
pilot-steady-026,pilot-steady-026,3e89214a-f5ab-4ac7-bb79-c221a247e9ad,kaptain-worker3,Running,2026-09-17T22:06:54Z,2026-09-17T22:06:54Z,True
pilot-steady-027,pilot-steady-027,6792936c-8dc8-4989-a0f2-a624439d4b0a,kaptain-worker,Running,2026-09-17T22:06:55Z,2026-09-17T22:06:55Z,True
pilot-steady-028,pilot-steady-028,2025c801-2eb3-43df-b5dd-26f0b6519f39,kaptain-worker3,Running,2026-09-17T22:06:56Z,2026-09-17T22:06:56Z,True
pilot-steady-029,pilot-steady-029,c34d90fa-c5d8-4863-9510-739302a8bd8d,kaptain-worker,Running,2026-09-17T22:06:57Z,2026-09-17T22:06:57Z,True
