task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,6e8438c6-f552-465b-ac0f-1bfd110f2b82,kaptain-worker3,Running,2026-09-17T21:06:06Z,2026-09-17T21:06:06Z,True
pilot-burst0-001,pilot-burst0-001,bf641063-ae72-43c9-8bd8-f1b6c432a88a,kaptain-worker,Running,2026-09-17T21:06:06Z,2026-09-17T21:06:06Z,True
pilot-burst0-002,pilot-burst0-002,5d77ac02-f05e-4468-bab8-411f5867b372,kaptain-worker,Running,2026-09-17T21:06:06Z,2026-09-17T21:06:06Z,True
pilot-burst0-003,pilot-burst0-003,a7e591bd-f7ea-42a9-9be3-82a0ffd08950,kaptain-worker2,Running,2026-09-17T21:06:06Z,2026-09-17T21:06:06Z,True
pilot-burst0-004,pilot-burst0-004,9bfc9d3b-f7ba-423f-9aeb-77dce637ebf7,kaptain-worker,Running,2026-09-17T21:06:06Z,2026-09-17T21:06:06Z,True
pilot-burst0-005,pilot-burst0-005,efb58ceb-0d9c-4a41-bc1d-0f23694d782a,kaptain-worker2,Running,2026-09-17T21:06:07Z,2026-09-17T21:06:07Z,True
pilot-burst0-006,pilot-burst0-006,02b5abb2-f7b7-4203-a9e1-c868f7965f2b,kaptain-worker2,Running,2026-09-17T21:06:07Z,2026-09-17T21:06:07Z,True
pilot-burst0-007,pilot-burst0-007,60f61b96-c497-4138-be3a-2be75ac331df,kaptain-worker3,Running,2026-09-17T21:06:07Z,2026-09-17T21:06:07Z,True
pilot-burst0-008,pilot-burst0-008,89331434-7f19-4024-b297-22881549ecbd,kaptain-worker2,Running,2026-09-17T21:06:07Z,2026-09-17T21:06:07Z,True
pilot-burst0-009,pilot-burst0-009,5a8b17cb-3127-4c86-9372-49d5dd56b91b,kaptain-worker3,Running,2026-09-17T21:06:07Z,2026-09-17T21:06:07Z,True
pilot-burst1-000,pilot-burst1-000,b61fe041-e19b-4262-bbca-882c5095d78b,kaptain-worker3,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-001,pilot-burst1-001,19ef9051-bffe-49f4-b02b-fbe5684c52f2,kaptain-worker2,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-002,pilot-burst1-002,986d5be4-6013-4d09-be87-9b8a84342a9a,kaptain-worker,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-003,pilot-burst1-003,0db9def1-8c06-4ea5-95b3-abd60e62a4ee,kaptain-worker3,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-004,pilot-burst1-004,fe60921e-a06c-4749-8e13-2066845bf675,kaptain-worker2,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-005,pilot-burst1-005,fc2acb80-ced4-4df0-a759-2a5c62d5bc9b,kaptain-worker,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-006,pilot-burst1-006,c028d3d3-986e-487d-8bdf-432e7d0ff874,kaptain-worker3,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-007,pilot-burst1-007,7f97e6e2-2f98-4868-b89c-a51ebc5fc3a1,kaptain-worker2,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:16Z,True
pilot-burst1-008,pilot-burst1-008,690a5746-bead-4ff7-8822-935098aa4c50,kaptain-worker2,Running,2026-09-17T21:06:16Z,2026-09-17T21:06:17Z,True
pilot-burst1-009,pilot-burst1-009,340dc9de-e7a5-414a-b9d6-12588515b512,kaptain-worker,Running,2026-09-17T21:06:17Z,2026-09-17T21:06:17Z,True
