task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,572d97af-b76a-4f0b-a769-7a6e3eec42dc,kaptain-worker3,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-001,pilot-burst0-001,f14b08ff-8dfe-4234-a384-ff75c5cbcdbe,kaptain-worker,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-002,pilot-burst0-002,8fab321e-71fa-4035-9ef7-dc8131243bc5,kaptain-worker,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-003,pilot-burst0-003,a5551ece-c211-4f7d-a410-6a058495770b,kaptain-worker2,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-004,pilot-burst0-004,7be445bb-ad2d-4b7b-bb80-c5de8e69df69,kaptain-worker,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-005,pilot-burst0-005,432d45db-19b4-4703-84b3-2e4b774b3cbf,kaptain-worker2,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-006,pilot-burst0-006,5955633e-f55a-4f0d-83e3-3fcb73f4b0b9,kaptain-worker2,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-007,pilot-burst0-007,2f94ffa9-59a3-47cb-9607-02af455cd84d,kaptain-worker3,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-008,pilot-burst0-008,7a63f352-cef9-40ae-9941-fac3f1e6ecab,kaptain-worker2,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst0-009,pilot-burst0-009,b02750fe-e994-4da0-9c3c-b9e0ec13780f,kaptain-worker3,Running,2026-09-17T21:17:31Z,2026-09-17T21:17:31Z,True
pilot-burst1-000,pilot-burst1-000,0ed81469-5197-41f2-99bf-e170d6f330df,kaptain-worker3,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-001,pilot-burst1-001,a312b258-041e-4e47-b92c-317f3da2623b,kaptain-worker2,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-002,pilot-burst1-002,96895cb6-28a3-4663-8e90-260d35dcfc76,kaptain-worker,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-003,pilot-burst1-003,faf0cf5a-4bcf-43c5-992e-b233e526736a,kaptain-worker3,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-004,pilot-burst1-004,3168765d-3ff0-4eee-8651-fbe43e6f868c,kaptain-worker2,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-005,pilot-burst1-005,eff546cf-2d89-47ee-b4a2-163fb4d0f03d,kaptain-worker,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-006,pilot-burst1-006,cca6933f-ef91-4e19-b13d-a5d9617f92e1,kaptain-worker3,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-007,pilot-burst1-007,2fd62f18-3d6c-49ad-8b0d-10d5c7edd32e,kaptain-worker2,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
pilot-burst1-008,pilot-burst1-008,4efd6c5b-b5c0-4c9e-a585-2a2345b2ed45,kaptain-worker2,Running,2026-09-17T21:17:41Z,2026-09-17T21:17:41Z,True
