task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,5e69e5c7-f17d-4641-ab66-121e41194639,kaptain-worker3,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-001,pilot-burst0-001,cbe6acdd-5aa0-42c0-8786-ab47145045ff,kaptain-worker,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-002,pilot-burst0-002,af24cf7c-2a41-443b-8d37-3f062e778a0a,kaptain-worker,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-003,pilot-burst0-003,5b46601e-5cd1-499c-9c55-a5e9259a0202,kaptain-worker2,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-004,pilot-burst0-004,c87d39f7-9c0d-4b39-b33f-7077c28702d8,kaptain-worker,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-005,pilot-burst0-005,4a4866e4-72be-4413-937e-7a3d1aae67a4,kaptain-worker2,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-006,pilot-burst0-006,2328f20f-d2d9-4daa-a1e1-0877b721c0a0,kaptain-worker2,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-007,pilot-burst0-007,6018e0e3-ba23-450f-9a82-e53f16e96d47,kaptain-worker3,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-008,pilot-burst0-008,04edf7f7-aa95-430f-931a-1aab0572f827,kaptain-worker2,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst0-009,pilot-burst0-009,dfa57262-4f58-4cb4-a79b-2aa78ccac990,kaptain-worker3,Running,2026-09-17T22:17:18Z,2026-09-17T22:17:18Z,True
pilot-burst1-000,pilot-burst1-000,d85e5add-e5bd-4193-b9fd-f1c5aa679377,kaptain-worker3,Running,2026-09-17T22:17:28Z,2026-09-17T22:17:28Z,True
