task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,9e1a8fb2-58f4-4618-b692-906d3409796b,kaptain-worker3,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-001,pilot-burst0-001,63aac1e2-163d-472b-a49a-53d4947995d5,kaptain-worker,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-002,pilot-burst0-002,064f5662-f8d3-43d0-8b72-2a84cb30ea93,kaptain-worker,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-003,pilot-burst0-003,9e13728c-b83a-4859-ab41-808634ae57d1,kaptain-worker2,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-004,pilot-burst0-004,81015b32-065f-4c2f-a73c-5898f9c33441,kaptain-worker,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-005,pilot-burst0-005,5b994ec3-001c-4fcd-90ca-20b1ccecdf71,kaptain-worker2,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-006,pilot-burst0-006,e55f0ebe-5e30-43a7-9856-af4cd33cf43d,kaptain-worker2,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-007,pilot-burst0-007,94531efb-36e6-4005-bdfb-c9ae60731a63,kaptain-worker3,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-008,pilot-burst0-008,2698be86-0e04-4da7-b5b5-a5f296da221b,kaptain-worker2,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst0-009,pilot-burst0-009,05e02f07-1752-47ec-9de3-8d1322fa32cf,kaptain-worker3,Running,2026-09-17T22:08:25Z,2026-09-17T22:08:25Z,True
pilot-burst1-000,pilot-burst1-000,d28f80bc-6d51-4c37-91f9-1fe6c6b954c6,kaptain-worker3,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-001,pilot-burst1-001,aaf9fea4-5ede-4a46-8a3e-105fc1ed6da4,kaptain-worker2,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-002,pilot-burst1-002,a020b13a-b342-4e73-9c53-0b8c01a50177,kaptain-worker,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-003,pilot-burst1-003,c3099c22-a838-46fa-aba0-4051a9d99287,kaptain-worker3,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-004,pilot-burst1-004,6cf78f16-37e6-4733-a249-64eaf8a21624,kaptain-worker2,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-005,pilot-burst1-005,d46ec1e1-d61f-463f-adeb-d1416f7bcff8,kaptain-worker,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-006,pilot-burst1-006,35635629-4219-4d44-85d1-7b7ae45be408,kaptain-worker3,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-007,pilot-burst1-007,f0b63d51-f2c9-49b1-a792-a583cc50a6e9,kaptain-worker2,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-008,pilot-burst1-008,93d484d8-d5ec-4c3a-9340-b51b731498cb,kaptain-worker2,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst1-009,pilot-burst1-009,74a7352c-86e6-4c9d-ba3d-24eef221ff50,kaptain-worker,Running,2026-09-17T22:08:35Z,2026-09-17T22:08:35Z,True
pilot-burst2-000,pilot-burst2-000,ea4aef46-8380-4a8f-b3bf-2efa3b2e4868,kaptain-worker,Pending,2026-09-17T22:08:45Z,2026-09-17T22:08:45Z,True
pilot-burst2-001,pilot-burst2-001,9db7c45f-cf6c-421b-9b14-c46f48f8ed64,kaptain-worker2,Pending,2026-09-17T22:08:45Z,2026-09-17T22:08:45Z,True
pilot-burst2-002,pilot-burst2-002,79e8b892-24fa-4a44-aab8-1ababa84a8d2,kaptain-worker3,Pending,2026-09-17T22:08:45Z,2026-09-17T22:08:45Z,True
pilot-burst2-003,pilot-burst2-003,22f169f3-a8e3-498f-866c-d631972a2f76,kaptain-worker,Pending,2026-09-17T22:08:45Z,2026-09-17T22:08:45Z,True
pilot-burst2-004,pilot-burst2-004,1fc07fb4-7943-4eed-9eab-f22b8aa1ab79,kaptain-worker3,Pending,2026-09-17T22:08:45Z,2026-09-17T22:08:45Z,True
pilot-burst2-005,pilot-burst2-005,7214dc05-d721-4591-9aac-6a9fdf77df1e,kaptain-worker,Pending,2026-09-17T22:08:45Z,2026-09-17T22:08:45Z,True
