task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,1e7bc316-ad13-45e7-bdb7-7be4b11ea579,kaptain-worker3,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-001,pilot-burst0-001,32ade0d6-392d-4f3a-83d3-15a416cb344f,kaptain-worker,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-002,pilot-burst0-002,47301430-339b-487f-bec7-fef223208c1a,kaptain-worker,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-003,pilot-burst0-003,8d82d098-4a96-497f-8775-0e188548d7de,kaptain-worker2,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-004,pilot-burst0-004,7f1945f4-9c8a-4a9a-bc33-9c50572c177e,kaptain-worker,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-005,pilot-burst0-005,13fa2ac8-5fb4-4494-9aa7-92231422bb53,kaptain-worker2,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-006,pilot-burst0-006,f0e51f8d-fbc6-471e-ae60-44bee64ccb04,kaptain-worker2,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-007,pilot-burst0-007,e113cc8a-e2da-4cb7-ba26-04c13e48e9db,kaptain-worker3,Running,2026-09-17T21:18:47Z,2026-09-17T21:18:47Z,True
pilot-burst0-008,pilot-burst0-008,4b8fb951-ff81-49f9-9c3d-dba12d318cfc,kaptain-worker2,Running,2026-09-17T21:18:48Z,2026-09-17T21:18:48Z,True
pilot-burst0-009,pilot-burst0-009,c3f49727-1194-4786-b87c-568cd9f419f1,kaptain-worker3,Running,2026-09-17T21:18:48Z,2026-09-17T21:18:48Z,True
pilot-burst1-000,pilot-burst1-000,0538f79d-625b-43ac-a291-b36ed3cf4a2c,kaptain-worker3,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-001,pilot-burst1-001,9a0ee3bc-1493-4d0e-8943-913161002d53,kaptain-worker2,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-002,pilot-burst1-002,f31adebb-0d61-49b2-959c-b4abfffd736b,kaptain-worker,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-003,pilot-burst1-003,bce76d04-286e-441b-a950-486ef781822f,kaptain-worker3,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-004,pilot-burst1-004,a3fef089-0b8c-404e-8809-bdf60148414d,kaptain-worker2,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-005,pilot-burst1-005,805e7b40-dd5e-4a42-b7e6-b85f7275261a,kaptain-worker,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-006,pilot-burst1-006,470ad892-7b1b-4489-9f6b-e053e54e2b9b,kaptain-worker3,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-007,pilot-burst1-007,577dcbc0-b68d-4646-b654-cf561f02af6b,kaptain-worker2,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-008,pilot-burst1-008,3bb4976d-da4e-4a20-92d5-3830e53b35e7,kaptain-worker2,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst1-009,pilot-burst1-009,77873e83-578a-4bc1-bb2c-7fd05ed70bd3,kaptain-worker,Running,2026-09-17T21:18:57Z,2026-09-17T21:18:57Z,True
pilot-burst2-000,pilot-burst2-000,cbd1099f-3451-4f8d-a2f8-d6eb8f36a7fe,kaptain-worker,Running,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-001,pilot-burst2-001,754908fd-3043-455d-b338-b6e5da1c4387,kaptain-worker2,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-002,pilot-burst2-002,15241749-5d48-4d16-97a3-994ad0e4f150,kaptain-worker3,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-003,pilot-burst2-003,fc953dff-22f4-4ccb-b251-190736e07351,kaptain-worker,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-004,pilot-burst2-004,edce5450-20de-4615-a689-192f1584abe6,kaptain-worker3,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-005,pilot-burst2-005,68c3b48b-4276-4793-bc2f-ac8af10f5718,kaptain-worker,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-006,pilot-burst2-006,1d3de945-bdbd-4dbe-be21-32cb3ca866b3,kaptain-worker2,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-007,pilot-burst2-007,b89e6a1a-8bae-4985-8539-b66c3c465653,kaptain-worker3,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-008,pilot-burst2-008,b3d97c2c-13a9-480a-a9fa-aa6bd7c8e995,kaptain-worker3,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-burst2-009,pilot-burst2-009,dd21723c-0b88-44ab-b172-6df128d26654,kaptain-worker,Pending,2026-09-17T21:19:07Z,2026-09-17T21:19:07Z,True
pilot-steady-000,pilot-steady-000,a12716e1-b7e4-4ad9-888a-74e83e63987a,kaptain-worker,Running,2026-09-17T21:18:07Z,2026-09-17T21:18:07Z,True
pilot-steady-001,pilot-steady-001,ee69d9bd-7c56-4933-9823-43a9e448ab8e,kaptain-worker2,Running,2026-09-17T21:18:08Z,2026-09-17T21:18:08Z,True
pilot-steady-002,pilot-steady-002,3671d8a2-f3c5-4ad5-8093-85764de34841,kaptain-worker2,Running,2026-09-17T21:18:09Z,2026-09-17T21:18:09Z,True
pilot-steady-003,pilot-steady-003,8909d5ef-bc1a-4f40-a423-f9868bc34532,kaptain-worker3,Running,2026-09-17T21:18:10Z,2026-09-17T21:18:10Z,True
pilot-steady-004,pilot-steady-004,45f80339-5a1b-4929-84b2-a1c675a2025a,kaptain-worker2,Running,2026-09-17T21:18:11Z,2026-09-17T21:18:11Z,True
pilot-steady-005,pilot-steady-005,42ad291d-06e6-4b4a-84fe-e504cb100857,kaptain-worker3,Running,2026-09-17T21:18:12Z,2026-09-17T21:18:12Z,True
pilot-steady-006,pilot-steady-006,005c8581-7480-415a-87d0-2c22ffc8507d,kaptain-worker3,Running,2026-09-17T21:18:13Z,2026-09-17T21:18:13Z,True
pilot-steady-007,pilot-steady-007,b669cec0-539f-4201-9a5e-cb2900700207,kaptain-worker,Running,2026-09-17T21:18:14Z,2026-09-17T21:18:14Z,True
pilot-steady-008,pilot-steady-008,db25b061-b3f2-4bc1-9ba5-f59763f001ea,kaptain-worker3,Running,2026-09-17T21:18:15Z,2026-09-17T21:18:15Z,True
pilot-steady-009,pilot-steady-009,0e8cf7a9-e519-4af8-aa36-9e5bc8749077,kaptain-worker,Running,2026-09-17T21:18:16Z,2026-09-17T21:18:16Z,True
pilot-steady-010,pilot-steady-010,401c0ce2-52c5-4fa2-9ed7-1bac7ee80e03,kaptain-worker3,Running,2026-09-17T21:18:17Z,2026-09-17T21:18:17Z,True
pilot-steady-011,pilot-steady-011,39dd9185-03bf-4fbb-814c-067f1a2de6e4,kaptain-worker2,Running,2026-09-17T21:18:18Z,2026-09-17T21:18:18Z,True
pilot-steady-012,pilot-steady-012,c1140d75-4205-4843-b57b-812796dc3167,kaptain-worker2,Running,2026-09-17T21:18:19Z,2026-09-17T21:18:19Z,True
pilot-steady-013,pilot-steady-013,00ed71d5-a177-4aa4-966b-97ad943f980f,kaptain-worker,Running,2026-09-17T21:18:20Z,2026-09-17T21:18:20Z,True
pilot-steady-014,pilot-steady-014,b4c0bbc9-eda8-47a8-bdbe-f61cfa235593,kaptain-worker2,Running,2026-09-17T21:18:21Z,2026-09-17T21:18:21Z,True
pilot-steady-015,pilot-steady-015,62b98735-8f92-48d0-a023-fde1e0c2bcec,kaptain-worker,Running,2026-09-17T21:18:22Z,2026-09-17T21:18:22Z,True
pilot-steady-016,pilot-steady-016,45d059e4-fb29-4e26-8622-3583322dd08e,kaptain-worker,Running,2026-09-17T21:18:23Z,2026-09-17T21:18:23Z,True
pilot-steady-017,pilot-steady-017,762aeaef-e57f-4bdf-a40a-55b33e0c4479,kaptain-worker3,Running,2026-09-17T21:18:24Z,2026-09-17T21:18:24Z,True
pilot-steady-018,pilot-steady-018,2c96470f-be8d-488d-bc62-8abc7809a847,kaptain-worker2,Running,2026-09-17T21:18:25Z,2026-09-17T21:18:25Z,True
pilot-steady-019,pilot-steady-019,7f50696a-72be-4c0c-a3a2-6c758dbbdb65,kaptain-worker,Running,2026-09-17T21:18:26Z,2026-09-17T21:18:26Z,True
pilot-steady-020,pilot-steady-020,1506daa9-9d79-4e29-a4f6-f33259370118,kaptain-worker2,Running,2026-09-17T21:18:27Z,2026-09-17T21:18:27Z,True
pilot-steady-021,pilot-steady-021,08d18552-156a-4241-976c-2f6eb1255c0d,kaptain-worker3,Running,2026-09-17T21:18:28Z,2026-09-17T21:18:28Z,True
pilot-steady-022,pilot-steady-022,d43356b0-d709-4632-94a3-83795841aa64,kaptain-worker,Running,2026-09-17T21:18:29Z,2026-09-17T21:18:29Z,True
pilot-steady-023,pilot-steady-023,e827804d-5589-4638-9c95-69ef17dc146e,kaptain-worker2,Running,2026-09-17T21:18:30Z,2026-09-17T21:18:30Z,True
pilot-steady-024,pilot-steady-024,e9d20076-0157-423b-82f7-fb19c9ece15e,kaptain-worker,Running,2026-09-17T21:18:31Z,2026-09-17T21:18:31Z,True
pilot-steady-025,pilot-steady-025,75d18804-bace-48df-bf14-e14223e1bd9f,kaptain-worker2,Running,2026-09-17T21:18:32Z,2026-09-17T21:18:32Z,True
pilot-steady-026,pilot-steady-026,1c529fcd-cd26-4ac0-b3ed-92c86b38b24c,kaptain-worker3,Running,2026-09-17T21:18:33Z,2026-09-17T21:18:33Z,True
pilot-steady-027,pilot-steady-027,c9c20f28-af01-4365-97f2-5f736397d7aa,kaptain-worker,Running,2026-09-17T21:18:34Z,2026-09-17T21:18:34Z,True
pilot-steady-028,pilot-steady-028,101708f2-9c0b-479a-b654-366ffabd4d8d,kaptain-worker3,Running,2026-09-17T21:18:35Z,2026-09-17T21:18:35Z,True
pilot-steady-029,pilot-steady-029,e046019b-c4b4-4a1b-8cf5-87c1005c03fa,kaptain-worker,Running,2026-09-17T21:18:36Z,2026-09-17T21:18:36Z,True
