task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst1-007,pilot-burst1-007,2b580723-0c17-44aa-a654-fba2e0135f5a,kaptain-worker2,Running,2026-09-17T21:21:30Z,2026-09-17T21:21:30Z,True
pilot-burst1-008,pilot-burst1-008,ca2ada97-16a3-4112-ab7d-f823348cac87,kaptain-worker2,Running,2026-09-17T21:21:30Z,2026-09-17T21:21:30Z,True
pilot-burst1-009,pilot-burst1-009,c68c9e7c-17cb-4a1e-9a15-f4617734d6b0,kaptain-worker,Running,2026-09-17T21:21:30Z,2026-09-17T21:21:30Z,True
pilot-burst2-000,pilot-burst2-000,771caf6e-a6c3-44ba-93c6-4765fdc8c550,kaptain-worker,Pending,2026-09-17T21:21:39Z,2026-09-17T21:21:39Z,True
pilot-burst2-001,pilot-burst2-001,8e9bef46-f9ac-476e-a0d2-2f6aac6f107e,kaptain-worker2,Pending,2026-09-17T21:21:39Z,2026-09-17T21:21:40Z,True
pilot-burst2-002,pilot-burst2-002,ddb12c2d-5c50-4a41-839d-0266af5cff2e,kaptain-worker3,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-burst2-003,pilot-burst2-003,c7a58115-4d32-4479-894c-34d434ed2d04,kaptain-worker,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-burst2-004,pilot-burst2-004,ad05e8d6-37e3-4299-bd81-d0cbf784fed2,kaptain-worker3,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-burst2-005,pilot-burst2-005,f4dfa2d4-91b4-4ab4-8cdc-95c7e2ac8348,kaptain-worker,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-burst2-006,pilot-burst2-006,d208c4fa-a8f7-43a2-bff7-604a1131e9c6,kaptain-worker2,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-burst2-007,pilot-burst2-007,5e8e10b4-3b09-4b58-9b0b-f34d24d154e2,kaptain-worker3,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-burst2-008,pilot-burst2-008,bee6218c-a094-46d1-a7b6-33052e1d03b5,kaptain-worker3,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-burst2-009,pilot-burst2-009,2a377b5f-924d-4673-8b33-cc7cd391b487,kaptain-worker,Pending,2026-09-17T21:21:40Z,2026-09-17T21:21:40Z,True
pilot-steady-000,pilot-steady-000,6c1970d3-0ab1-40ec-b005-fa8a872d9ac6,kaptain-worker,Running,2026-09-17T21:20:39Z,2026-09-17T21:20:39Z,True
pilot-steady-001,pilot-steady-001,ee9ade69-9f0e-4b3c-affc-e4c95e9ac4b0,kaptain-worker2,Running,2026-09-17T21:20:40Z,2026-09-17T21:20:40Z,True
pilot-steady-002,pilot-steady-002,7b709c13-013a-4778-afe1-135b14486cf6,kaptain-worker2,Running,2026-09-17T21:20:41Z,2026-09-17T21:20:41Z,True
pilot-steady-003,pilot-steady-003,e7ddbe7c-5673-4766-b7fd-38549eb0355d,kaptain-worker3,Running,2026-09-17T21:20:42Z,2026-09-17T21:20:42Z,True
pilot-steady-004,pilot-steady-004,fd4a4179-a1e4-46a7-b66c-7c2adc72635e,kaptain-worker2,Running,2026-09-17T21:20:43Z,2026-09-17T21:20:43Z,True
pilot-steady-005,pilot-steady-005,05d80ba0-53e7-49dd-942b-646c595f280d,kaptain-worker3,Running,2026-09-17T21:20:44Z,2026-09-17T21:20:44Z,True
pilot-steady-006,pilot-steady-006,8dedf349-90b5-4caa-8b5e-d38ff0a75c47,kaptain-worker3,Running,2026-09-17T21:20:45Z,2026-09-17T21:20:45Z,True
pilot-steady-007,pilot-steady-007,ac03121a-5656-4ab8-8247-2fd737a12f81,kaptain-worker,Running,2026-09-17T21:20:46Z,2026-09-17T21:20:46Z,True
pilot-steady-008,pilot-steady-008,60426023-cfef-4495-87a9-86027735dcae,kaptain-worker3,Running,2026-09-17T21:20:47Z,2026-09-17T21:20:47Z,True
pilot-steady-009,pilot-steady-009,275d71a3-1a23-43ac-b35f-900915a80e45,kaptain-worker,Running,2026-09-17T21:20:48Z,2026-09-17T21:20:48Z,True
pilot-steady-010,pilot-steady-010,1e2defca-aad1-47c9-b1ca-42d7adca8d5d,kaptain-worker3,Running,2026-09-17T21:20:49Z,2026-09-17T21:20:49Z,True
pilot-steady-011,pilot-steady-011,13f38ba5-7bd8-4db5-b14c-72d39c068e75,kaptain-worker2,Running,2026-09-17T21:20:50Z,2026-09-17T21:20:50Z,True
pilot-steady-012,pilot-steady-012,c8c6199a-8277-4ccf-93e3-f9488305bac9,kaptain-worker2,Running,2026-09-17T21:20:51Z,2026-09-17T21:20:51Z,True
pilot-steady-013,pilot-steady-013,4abcc935-b767-429f-8896-640bd9db37cc,kaptain-worker,Running,2026-09-17T21:20:52Z,2026-09-17T21:20:52Z,True
pilot-steady-014,pilot-steady-014,1bf9b5d5-9e93-4b11-a837-6959b0c4b500,kaptain-worker2,Running,2026-09-17T21:20:53Z,2026-09-17T21:20:53Z,True
pilot-steady-015,pilot-steady-015,0d0dba68-e59b-4dfd-95b1-662b23b153b0,kaptain-worker,Running,2026-09-17T21:20:54Z,2026-09-17T21:20:54Z,True
pilot-steady-016,pilot-steady-016,49b61ec3-fc8e-40d3-b246-acff14f61ace,kaptain-worker,Running,2026-09-17T21:20:55Z,2026-09-17T21:20:55Z,True
pilot-steady-017,pilot-steady-017,664f6988-bdf7-4669-b292-e71a029d0d4d,kaptain-worker3,Running,2026-09-17T21:20:56Z,2026-09-17T21:20:56Z,True
pilot-steady-018,pilot-steady-018,46263b36-9ba7-4093-9e2c-237841a421ec,kaptain-worker2,Running,2026-09-17T21:20:57Z,2026-09-17T21:20:57Z,True
pilot-steady-019,pilot-steady-019,5f08d715-9b2d-497f-bed8-b1b5d0abfdb2,kaptain-worker,Running,2026-09-17T21:20:58Z,2026-09-17T21:20:58Z,True
pilot-steady-020,pilot-steady-020,21a36dc4-45dd-4a37-b0e8-1407f9a45226,kaptain-worker2,Running,2026-09-17T21:20:59Z,2026-09-17T21:20:59Z,True
pilot-steady-021,pilot-steady-021,b88b069a-f3ee-4b62-bdf4-2075bba367b9,kaptain-worker3,Running,2026-09-17T21:21:00Z,2026-09-17T21:21:00Z,True
pilot-steady-022,pilot-steady-022,39d85b2d-d145-48d1-b7fe-5ffed174529f,kaptain-worker,Running,2026-09-17T21:21:01Z,2026-09-17T21:21:01Z,True
pilot-steady-023,pilot-steady-023,b6a4e72e-aeca-4204-9b8b-634e2d7bdc6e,kaptain-worker2,Running,2026-09-17T21:21:02Z,2026-09-17T21:21:02Z,True
pilot-steady-024,pilot-steady-024,c351a15c-761b-4aaa-b131-9ebb1e355b0e,kaptain-worker,Running,2026-09-17T21:21:03Z,2026-09-17T21:21:03Z,True
pilot-steady-025,pilot-steady-025,b43b4a6c-978b-4cb2-9f0c-c3e12c24947a,kaptain-worker2,Running,2026-09-17T21:21:04Z,2026-09-17T21:21:04Z,True
pilot-steady-026,pilot-steady-026,4233149f-acbf-434c-a5e0-136a619a6ac4,kaptain-worker3,Running,2026-09-17T21:21:05Z,2026-09-17T21:21:05Z,True
pilot-steady-027,pilot-steady-027,ad2dc3fd-4bad-4bfb-8a52-fe2d0219992e,kaptain-worker,Running,2026-09-17T21:21:06Z,2026-09-17T21:21:06Z,True
pilot-steady-028,pilot-steady-028,61874544-ce8a-41ab-a2bf-c3dbd8524097,kaptain-worker3,Running,2026-09-17T21:21:07Z,2026-09-17T21:21:07Z,True
pilot-steady-029,pilot-steady-029,b6f71d14-90e7-4851-8743-5959983059ab,kaptain-worker,Running,2026-09-17T21:21:08Z,2026-09-17T21:21:08Z,True
