task_id,pod_name,pod_uid,node,phase,created_at,scheduled_at,scheduled_status
pilot-burst0-000,pilot-burst0-000,c87dfcf6-2381-4041-85cc-15db4421151b,kaptain-worker3,Running,2026-09-17T21:20:03Z,2026-09-17T21:20:03Z,True
pilot-burst0-001,pilot-burst0-001,9d4cee78-268d-411e-9b49-c95ba2be6cfc,kaptain-worker,Running,2026-09-17T21:20:03Z,2026-09-17T21:20:03Z,True
pilot-burst0-002,pilot-burst0-002,87216e93-0b3e-4a5f-835b-2aee9c31a6aa,kaptain-worker,Running,2026-09-17T21:20:03Z,2026-09-17T21:20:03Z,True
pilot-burst0-003,pilot-burst0-003,ef675fed-e4a6-44e5-946c-cabc3af67c8d,kaptain-worker2,Running,2026-09-17T21:20:03Z,2026-09-17T21:20:03Z,True
pilot-burst0-004,pilot-burst0-004,bb90695b-d991-4105-beeb-00243d5aff58,kaptain-worker,Running,2026-09-17T21:20:03Z,2026-09-17T21:20:03Z,True
pilot-burst0-005,pilot-burst0-005,90a565d6-775a-4b5b-b0db-910b4eaa8b65,kaptain-worker2,Running,2026-09-17T21:20:03Z,2026-09-17T21:20:03Z,True
pilot-burst0-006,pilot-burst0-006,f72115cf-4a59-499a-a10e-c186eceae688,kaptain-worker2,Running,2026-09-17T21:20:04Z,2026-09-17T21:20:04Z,True
pilot-burst0-007,pilot-burst0-007,19b73f21-a3b6-400c-aa6d-588c31577b75,kaptain-worker3,Running,2026-09-17T21:20:04Z,2026-09-17T21:20:04Z,True
pilot-burst0-008,pilot-burst0-008,db93607c-ce11-4d3c-8cff-a6ebaa5721da,kaptain-worker2,Running,2026-09-17T21:20:04Z,2026-09-17T21:20:04Z,True
pilot-burst0-009,pilot-burst0-009,159e8cae-fdda-4c4f-a363-a4dcf081a8e3,kaptain-worker3,Running,2026-09-17T21:20:04Z,2026-09-17T21:20:04Z,True
pilot-burst1-000,pilot-burst1-000,032ed571-0dd7-4268-9ddf-c3762927b8a9,kaptain-worker3,Running,2026-09-17T21:20:13Z,2026-09-17T21:20:13Z,True
pilot-burst1-001,pilot-burst1-001,5f318d61-eeda-42e5-9f99-ba7873916d50,kaptain-worker2,Running,2026-09-17T21:20:13Z,2026-09-17T21:20:13Z,True
pilot-burst1-002,pilot-burst1-002,357a3f00-77e9-4250-8294-d87e3a0018db,kaptain-worker,Running,2026-09-17T21:20:13Z,2026-09-17T21:20:13Z,True
pilot-burst1-003,pilot-burst1-003,ce1017dd-bb72-4f68-866d-a90ee52d670b,kaptain-worker3,Running,2026-09-17T21:20:13Z,2026-09-17T21:20:13Z,True
pilot-burst1-004,pilot-burst1-004,9e7f20e7-1c6b-46a4-8099-0017b221843c,kaptain-worker2,Running,2026-09-17T21:20:13Z,2026-09-17T21:20:13Z,True
pilot-burst1-005,pilot-burst1-005,4ec800b4-ed13-4dd1-86df-1ed0c9d87431,kaptain-worker,Running,2026-09-17T21:20:13Z,2026-09-17T21:20:13Z,True
pilot-burst1-006,pilot-burst1-006,996e3e60-cd79-4c54-b2c9-a52869056a63,kaptain-worker3,Running,2026-09-17T21:20:14Z,2026-09-17T21:20:14Z,True
pilot-burst1-007,pilot-burst1-007,ac262e74-145f-45c7-b5ea-1fa7f88c7fbe,kaptain-worker2,Running,2026-09-17T21:20:14Z,2026-09-17T21:20:14Z,True
pilot-burst1-008,pilot-burst1-008,a00ccf25-b2f9-4da4-9520-63dc510a130f,kaptain-worker2,Running,2026-09-17T21:20:14Z,2026-09-17T21:20:14Z,True
pilot-burst1-009,pilot-burst1-009,b8fd4d53-d4a4-4741-88c3-351f7e4bbc6f,kaptain-worker,Running,2026-09-17T21:20:14Z,2026-09-17T21:20:14Z,True
pilot-burst2-000,pilot-burst2-000,e5620e9d-99e9-45bd-8085-4c6d4abb01e6,kaptain-worker,Pending,2026-09-17T21:20:23Z,2026-09-17T21:20:23Z,True
pilot-burst2-001,pilot-burst2-001,227e9f0d-6a86-4400-a6cb-661edbadd558,kaptain-worker2,Pending,2026-09-17T21:20:23Z,2026-09-17T21:20:23Z,True
pilot-burst2-002,pilot-burst2-002,c8e52102-d49f-4a1f-a126-b2b235086195,kaptain-worker3,Pending,2026-09-17T21:20:23Z,2026-09-17T21:20:23Z,True
pilot-burst2-003,pilot-burst2-003,152082f2-e1c6-4b90-bf12-019dbff1d0e7,kaptain-worker,Pending,2026-09-17T21:20:23Z,2026-09-17T21:20:23Z,True
pilot-burst2-004,pilot-burst2-004,dd10da61-719a-4ba9-adac-52ab97d433d0,kaptain-worker3,Pending,2026-09-17T21:20:23Z,2026-09-17T21:20:23Z,True
pilot-burst2-005,pilot-burst2-005,1e9f23ef-9bc0-4e14-8fb5-4bffdd8500b5,kaptain-worker,Pending,2026-09-17T21:20:23Z,2026-09-17T21:20:23Z,True
pilot-burst2-006,pilot-burst2-006,b01790ea-bb99-49f1-ad6a-7878bf7a1aec,kaptain-worker2,Pending,2026-09-17T21:20:24Z,2026-09-17T21:20:24Z,True
pilot-burst2-007,pilot-burst2-007,c8026198-a6b4-4dbe-827b-c4f80dae5db9,kaptain-worker3,Pending,2026-09-17T21:20:24Z,2026-09-17T21:20:24Z,True
pilot-burst2-008,pilot-burst2-008,5d7c612a-ae3e-473b-b08c-dac68b546deb,kaptain-worker3,Pending,2026-09-17T21:20:24Z,2026-09-17T21:20:24Z,True
pilot-burst2-009,pilot-burst2-009,35fe2fa8-49a8-4664-a3cc-d8b3dc753411,kaptain-worker,Pending,2026-09-17T21:20:24Z,2026-09-17T21:20:24Z,True
pilot-steady-000,pilot-steady-000,3f71019f-53bb-4ea2-9cbc-e7c575ff3fdd,kaptain-worker,Running,2026-09-17T21:19:23Z,2026-09-17T21:19:23Z,True
pilot-steady-001,pilot-steady-001,d38215c6-5a99-45a5-9035-25431ff2aac3,kaptain-worker2,Running,2026-09-17T21:19:24Z,2026-09-17T21:19:24Z,True
pilot-steady-002,pilot-steady-002,60dff5f7-1e1e-47a9-82d0-eca8607b6f3f,kaptain-worker2,Running,2026-09-17T21:19:25Z,2026-09-17T21:19:25Z,True
pilot-steady-003,pilot-steady-003,2921e57b-9e25-4676-9be6-b64f2c5cd052,kaptain-worker3,Running,2026-09-17T21:19:26Z,2026-09-17T21:19:26Z,True
pilot-steady-004,pilot-steady-004,41d15406-e5db-4b83-abf9-61d303997e17,kaptain-worker2,Running,2026-09-17T21:19:27Z,2026-09-17T21:19:27Z,True
pilot-steady-005,pilot-steady-005,a9f86678-dd1e-48b0-a4b7-a46dad405387,kaptain-worker3,Running,2026-09-17T21:19:28Z,2026-09-17T21:19:28Z,True
pilot-steady-006,pilot-steady-006,517696ec-2eb5-422e-8bb5-67cca4b81b4e,kaptain-worker3,Running,2026-09-17T21:19:29Z,2026-09-17T21:19:29Z,True
pilot-steady-007,pilot-steady-007,79049dbd-680d-411c-952a-051dd78e0bef,kaptain-worker,Running,2026-09-17T21:19:30Z,2026-09-17T21:19:30Z,True
pilot-steady-008,pilot-steady-008,7b022b64-31c1-49b0-aa39-c37dfaf60795,kaptain-worker3,Running,2026-09-17T21:19:31Z,2026-09-17T21:19:31Z,True
pilot-steady-009,pilot-steady-009,1dd50ffa-ee2a-4814-9b49-fa3209196d22,kaptain-worker,Running,2026-09-17T21:19:32Z,2026-09-17T21:19:32Z,True
pilot-steady-010,pilot-steady-010,97786623-d1a9-4ec3-8a04-a64d47b8e693,kaptain-worker3,Running,2026-09-17T21:19:33Z,2026-09-17T21:19:33Z,True
pilot-steady-011,pilot-steady-011,62df4334-19ce-4719-9713-a8019ffe0dd1,kaptain-worker2,Running,2026-09-17T21:19:34Z,2026-09-17T21:19:34Z,True
pilot-steady-012,pilot-steady-012,5a35065f-8faf-4066-a8fa-61026b313a6b,kaptain-worker2,Running,2026-09-17T21:19:35Z,2026-09-17T21:19:35Z,True
pilot-steady-013,pilot-steady-013,3d2d88d7-fefb-4501-994a-3bb45357b0c4,kaptain-worker,Running,2026-09-17T21:19:36Z,2026-09-17T21:19:36Z,True
pilot-steady-014,pilot-steady-014,99f31a88-7834-45ac-a0a7-a79ced11c34d,kaptain-worker2,Running,2026-09-17T21:19:37Z,2026-09-17T21:19:37Z,True
pilot-steady-015,pilot-steady-015,c90b5e1f-baab-4ffd-a2c8-37196e821eec,kaptain-worker,Running,2026-09-17T21:19:38Z,2026-09-17T21:19:38Z,True
pilot-steady-016,pilot-steady-016,9fbd25e9-a8d3-4add-ba94-bc979376777d,kaptain-worker,Running,2026-09-17T21:19:39Z,2026-09-17T21:19:39Z,True
pilot-steady-017,pilot-steady-017,2d14c0c9-682a-4d88-a6a9-7ac479bda71c,kaptain-worker3,Running,2026-09-17T21:19:40Z,2026-09-17T21:19:40Z,True
pilot-steady-018,pilot-steady-018,923c1032-ab00-48c4-9b6c-cf2c87be871b,kaptain-worker2,Running,2026-09-17T21:19:41Z,2026-09-17T21:19:41Z,True
pilot-steady-019,pilot-steady-019,91203ac2-58a1-4b51-9fea-b1e89fe1ad7a,kaptain-worker,Running,2026-09-17T21:19:42Z,2026-09-17T21:19:42Z,True
